system,eos,step,pvi,component,mass_rate_kg_s,total_mass_fraction,hydrocarbon_normalized_mass_fraction,reservoir_watercut
binary,PR,384,0.96,Heavy_squalane,6.76456965650891e-07,0.1514497375130408,1.0,0.8464020666747715
binary,PR,385,0.9625,H2O,3.791898671016977e-06,0.8489998381805999,0.0,0.8468659708661193
binary,PR,385,0.9625,Heavy_squalane,6.744139246873832e-07,0.15100016181940007,1.0,0.8468659708661193
binary,PR,386,0.965,H2O,3.793697721040074e-06,0.8494464163534599,0.0,0.847326734308801
binary,PR,386,0.965,Heavy_squalane,6.723847157142332e-07,0.1505535836465401,1.0,0.847326734308801
binary,PR,387,0.9675,H2O,3.795484659892151e-06,0.849890034405894,0.0,0.8477843965496941
binary,PR,387,0.9675,Heavy_squalane,6.703691638267509e-07,0.15010996559410594,1.0,0.8477843965496941
binary,PR,388,0.97,H2O,3.797259644318617e-06,0.8503307289612342,0.0,0.8482389963117359
binary,PR,388,0.97,Heavy_squalane,6.68367099474774e-07,0.14966927103876576,1.0,0.8482389963117359
binary,PR,389,0.9725,H2O,3.799022816325946e-06,0.8507685358883246,0.0,0.8486905715178678
binary,PR,389,0.9725,Heavy_squalane,6.663783545803339e-07,0.1492314641116754,1.0,0.8486905715178678
binary,PR,390,0.975,H2O,3.800774327963946e-06,0.8512034903263168,0.0,0.8491391593172495
binary,PR,390,0.975,Heavy_squalane,6.644027667715128e-07,0.14879650967368305,1.0,0.8491391593172495
binary,PR,391,0.9775,H2O,3.802514317198594e-06,0.8516356267029535,0.0,0.8495847961047488
binary,PR,391,0.9775,Heavy_squalane,6.62440175040953e-07,0.14836437329704655,1.0,0.8495847961047488
binary,PR,392,0.98,H2O,3.80424292459663e-06,0.8520649787588673,0.0,0.8500275175466075
binary,PR,392,0.98,Heavy_squalane,6.604904225454577e-07,0.14793502124113259,1.0,0.8500275175466075
binary,PR,393,0.9825,H2O,3.805960282722447e-06,0.8524915795661233,0.0,0.8504673586001413
binary,PR,393,0.9825,Heavy_squalane,6.585533546550569e-07,0.14750842043387669,1.0,0.8504673586001413
binary,PR,394,0.985,H2O,3.807666532873322e-06,0.852915461547992,0.0,0.850904353534698
binary,PR,394,0.985,Heavy_squalane,6.566288217479069e-07,0.14708453845200803,1.0,0.850904353534698
binary,PR,395,0.9875,H2O,3.809361795228255e-06,0.8533366564966391,0.0,0.8513385359504374
binary,PR,395,0.9875,Heavy_squalane,6.547166739512282e-07,0.14666334350336097,1.0,0.8513385359504374
binary,PR,396,0.99,H2O,3.81104621033796e-06,0.8537551955937572,0.0,0.8517699388001309
binary,PR,396,0.99,Heavy_squalane,6.52816768191276e-07,0.14624480440624268,1.0,0.8517699388001309
binary,PR,397,0.9925,H2O,3.812719898147329e-06,0.854171109424048,0.0,0.8521985944035652
binary,PR,397,0.9925,Heavy_squalane,6.509289610586172e-07,0.14582889057595208,1.0,0.8521985944035652
binary,PR,398,0.995,H2O,3.814382983056809e-06,0.8545844279957278,0.0,0.852624534469173
binary,PR,398,0.995,Heavy_squalane,6.49053113014764e-07,0.14541557200427235,1.0,0.852624534469173
binary,PR,399,0.9975,H2O,3.81603558589389e-06,0.8549951807543145,0.0,0.8530477901087204
binary,PR,399,0.9975,Heavy_squalane,6.471890869366809e-07,0.14500481924568553,1.0,0.8530477901087204
binary,PR,400,1.0,H2O,3.817677829729462e-06,0.8554033965991749,0.0,0.8534683918548144
binary,PR,400,1.0,Heavy_squalane,6.453367490147818e-07,0.14459660340082506,1.0,0.8534683918548144
binary,SW,1,0.0025,H2O,5.435895396721318e-07,0.11334027785583708,0.0,1.0
binary,SW,1,0.0025,Heavy_squalane,4.252494870528003e-06,0.8866597221441629,1.0,1.0
binary,SW,2,0.005,H2O,5.435091290261024e-07,0.11334027785583779,0.0,1.0
binary,SW,2,0.005,Heavy_squalane,4.251865818946182e-06,0.8866597221441622,1.0,1.0
binary,SW,3,0.0075,H2O,5.435627592081728e-07,0.11334027785583724,0.0,1.0
binary,SW,3,0.0075,Heavy_squalane,4.252285367258885e-06,0.8866597221441627,1.0,1.0
binary,SW,4,0.01,H2O,5.435298419644856e-07,0.1133402778558372,0.0,1.0
binary,SW,4,0.01,Heavy_squalane,4.252027856030809e-06,0.8866597221441629,1.0,1.0
binary,SW,5,0.0125,H2O,5.434564592726935e-07,0.11334027785583717,0.0,1.0
binary,SW,5,0.0125,Heavy_squalane,4.251453784056173e-06,0.8866597221441629,1.0,1.0
binary,SW,6,0.015,H2O,5.434338384562577e-07,0.11334027785583728,0.0,1.0
binary,SW,6,0.015,Heavy_squalane,4.251276821662965e-06,0.8866597221441628,1.0,1.0
binary,SW,7,0.0175,H2O,5.433769339039886e-07,0.11334027785583678,0.0,1.0
binary,SW,7,0.0175,Heavy_squalane,4.250831657988976e-06,0.8866597221441631,1.0,1.0
binary,SW,8,0.02,H2O,5.433746594948413e-07,0.11334027785583661,0.0,1.0
binary,SW,8,0.02,Heavy_squalane,4.25081386531174e-06,0.8866597221441634,1.0,1.0
binary,SW,9,0.0225,H2O,5.434049967289423e-07,0.11334027785583677,0.0,1.0
binary,SW,9,0.0225,Heavy_squalane,4.251051193153763e-06,0.8866597221441631,1.0,1.0
binary,SW,10,0.025,H2O,5.43364882384285e-07,0.11334027785583678,0.0,1.0
binary,SW,10,0.025,Heavy_squalane,4.250737379085536e-06,0.8866597221441631,1.0,1.0
binary,SW,11,0.0275,H2O,5.432874902293454e-07,0.113340277855837,0.0,1.0
binary,SW,11,0.0275,Heavy_squalane,4.250131941125667e-06,0.8866597221441629,1.0,1.0
binary,SW,12,0.03,H2O,5.433002134994072e-07,0.11334027785583671,0.0,1.0
binary,SW,12,0.03,Heavy_squalane,4.250231475124636e-06,0.8866597221441632,1.0,1.0
binary,SW,13,0.0325,H2O,5.432174471150972e-07,0.1133402778558372,0.0,1.0
binary,SW,13,0.0325,Heavy_squalane,4.249583994628683e-06,0.8866597221441629,1.0,1.0
binary,SW,14,0.035,H2O,5.432857910659509e-07,0.1133402778558375,0.0,1.0
binary,SW,14,0.035,Heavy_squalane,4.250118648589474e-06,0.8866597221441624,1.0,1.0
binary,SW,15,0.0375,H2O,5.43144284841115e-07,0.11334027785583739,0.0,1.0
binary,SW,15,0.0375,Heavy_squalane,4.249011646980093e-06,0.8866597221441627,1.0,1.0
binary,SW,16,0.04,H2O,5.431764780770674e-07,0.11334027785583733,0.0,1.0
binary,SW,16,0.04,Heavy_squalane,4.249263494303787e-06,0.8866597221441628,1.0,1.0
binary,SW,17,0.0425,H2O,5.431453491487979e-07,0.11334027785583739,0.0,1.0
binary,SW,17,0.0425,Heavy_squalane,4.249019973047156e-06,0.8866597221441627,1.0,1.0
binary,SW,18,0.045,H2O,5.430926172277865e-07,0.1133402778558374,0.0,1.0
binary,SW,18,0.045,Heavy_squalane,4.248607451820663e-06,0.8866597221441627,1.0,1.0
binary,SW,19,0.0475,H2O,5.430365180390675e-07,0.11334027785583743,0.0,1.0
binary,SW,19,0.0475,Heavy_squalane,4.248168588496668e-06,0.8866597221441624,1.0,1.0
binary,SW,20,0.05,H2O,5.430361949725956e-07,0.11334027785583738,0.0,1.0
binary,SW,20,0.05,Heavy_squalane,4.248166061151285e-06,0.8866597221441626,1.0,1.0
binary,SW,21,0.0525,H2O,5.429528318053248e-07,0.11334027785583728,0.0,1.0
binary,SW,21,0.0525,Heavy_squalane,4.24751391202895e-06,0.8866597221441628,1.0,1.0
binary,SW,22,0.055,H2O,5.429776593772597e-07,0.1133402778558375,0.0,1.0
binary,SW,22,0.055,Heavy_squalane,4.247708137845657e-06,0.8866597221441626,1.0,1.0
binary,SW,23,0.0575,H2O,5.429745111404191e-07,0.11334027785583736,0.0,1.0
binary,SW,23,0.0575,Heavy_squalane,4.247683509224178e-06,0.8866597221441628,1.0,1.0
binary,SW,24,0.06,H2O,5.429096148199832e-07,0.1133402778558373,0.0,1.0
binary,SW,24,0.06,Heavy_squalane,4.247175826037458e-06,0.8866597221441628,1.0,1.0
binary,SW,25,0.0625,H2O,5.42911390654398e-07,0.1133402778558373,0.0,1.0
binary,SW,25,0.0625,Heavy_squalane,4.247189718370163e-06,0.8866597221441628,1.0,1.0
binary,SW,26,0.065,H2O,5.428464431513823e-07,0.11334027785583718,0.0,1.0
binary,SW,26,0.065,Heavy_squalane,4.246681634782696e-06,0.8866597221441628,1.0,1.0
binary,SW,27,0.0675,H2O,5.428920449263444e-07,0.11334027785583717,0.0,1.0
binary,SW,27,0.0675,Heavy_squalane,4.247038376956636e-06,0.8866597221441628,1.0,1.0
binary,SW,28,0.07,H2O,5.428327303965459e-07,0.11334027785583707,0.0,1.0
binary,SW,28,0.07,Heavy_squalane,4.246574360055455e-06,0.8866597221441629,1.0,1.0
binary,SW,29,0.0725,H2O,5.428506413431344e-07,0.11334027785583704,0.0,1.0
binary,SW,29,0.0725,Heavy_squalane,4.246714477189681e-06,0.886659722144163,1.0,1.0
binary,SW,30,0.075,H2O,5.42769538697733e-07,0.11334027785583714,0.0,1.0
binary,SW,30,0.075,Heavy_squalane,4.246080012104562e-06,0.8866597221441629,1.0,1.0
binary,SW,31,0.0775,H2O,5.427810145466316e-07,0.11334027785583713,0.0,1.0
binary,SW,31,0.0775,Heavy_squalane,4.246169787541753e-06,0.8866597221441628,1.0,1.0
binary,SW,32,0.08,H2O,5.427542053125315e-07,0.11334027785583703,0.0,1.0
binary,SW,32,0.08,Heavy_squalane,4.245960059204155e-06,0.886659722144163,1.0,1.0
binary,SW,33,0.0825,H2O,5.427163865407827e-07,0.11334027785583639,0.0,1.0
binary,SW,33,0.0825,Heavy_squalane,4.245664203377066e-06,0.8866597221441636,1.0,1.0
binary,SW,34,0.085,H2O,5.427336028173356e-07,0.11334027785583677,0.0,1.0
binary,SW,34,0.085,Heavy_squalane,4.24579888611538e-06,0.8866597221441632,1.0,1.0
binary,SW,35,0.0875,H2O,5.426749963784383e-07,0.11334027785583695,0.0,1.0
binary,SW,35,0.0875,Heavy_squalane,4.245340408601362e-06,0.886659722144163,1.0,1.0
binary,SW,36,0.09,H2O,5.427101050816087e-07,0.11334027785583702,0.0,1.0
binary,SW,36,0.09,Heavy_squalane,4.24561506359239e-06,0.886659722144163,1.0,1.0
binary,SW,37,0.0925,H2O,5.426308545512577e-07,0.11334027785583715,0.0,1.0
binary,SW,37,0.0925,Heavy_squalane,4.244995087582531e-06,0.8866597221441629,1.0,1.0
binary,SW,38,0.095,H2O,5.426447180977215e-07,0.11334027785583706,0.0,1.0
binary,SW,38,0.095,Heavy_squalane,4.24510354195099e-06,0.8866597221441629,1.0,1.0
binary,SW,39,0.0975,H2O,5.426073090743187e-07,0.11334027785583704,0.0,1.0
binary,SW,39,0.0975,Heavy_squalane,4.24481089158059e-06,0.886659722144163,1.0,1.0
binary,SW,40,0.1,H2O,5.426018386451006e-07,0.11334027785583696,0.0,1.0
binary,SW,40,0.1,Heavy_squalane,4.24476809647419e-06,0.886659722144163,1.0,1.0
binary,SW,41,0.1025,H2O,5.425407065539428e-07,0.11334027785583697,0.0,1.0
binary,SW,41,0.1025,Heavy_squalane,4.24428986081088e-06,0.886659722144163,1.0,1.0
binary,SW,42,0.105,H2O,5.425757485029168e-07,0.11334027785583697,0.0,1.0
binary,SW,42,0.105,Heavy_squalane,4.244563993584582e-06,0.886659722144163,1.0,1.0
binary,SW,43,0.1075,H2O,5.425172546404243e-07,0.11334027785583695,0.0,1.0
binary,SW,43,0.1075,Heavy_squalane,4.244106396754524e-06,0.886659722144163,1.0,1.0
binary,SW,44,0.11,H2O,5.425306452576056e-07,0.11334027785583699,0.0,1.0
binary,SW,44,0.11,Heavy_squalane,4.244211151402507e-06,0.8866597221441629,1.0,1.0
binary,SW,45,0.1125,H2O,5.424783497575501e-07,0.11334027785583702,0.0,1.0
binary,SW,45,0.1125,Heavy_squalane,4.243802044292255e-06,0.8866597221441629,1.0,1.0
binary,SW,46,0.115,H2O,5.42463401853462e-07,0.11334027785583706,0.0,1.0
binary,SW,46,0.115,Heavy_squalane,4.243685107006268e-06,0.886659722144163,1.0,1.0
binary,SW,47,0.1175,H2O,5.424769116949922e-07,0.11334027785583696,0.0,1.0
binary,SW,47,0.1175,Heavy_squalane,4.243790794345001e-06,0.886659722144163,1.0,1.0
binary,SW,48,0.12,H2O,5.424577979991115e-07,0.11334027785583702,0.0,1.0
binary,SW,48,0.12,Heavy_squalane,4.243641268116553e-06,0.886659722144163,1.0,1.0
binary,SW,49,0.1225,H2O,5.424893862733244e-07,0.11334027785583702,0.0,1.0
binary,SW,49,0.1225,Heavy_squalane,4.243888382831344e-06,0.886659722144163,1.0,1.0
binary,SW,50,0.125,H2O,5.423971201368836e-07,0.11334027785583702,0.0,1.0
binary,SW,50,0.125,Heavy_squalane,4.243166585881066e-06,0.886659722144163,1.0,1.0
binary,SW,51,0.1275,H2O,5.4240347355027e-07,0.11334027785583702,0.0,1.0
binary,SW,51,0.1275,Heavy_squalane,4.243216288562711e-06,0.8866597221441629,1.0,1.0
binary,SW,52,0.13,H2O,5.424104502702833e-07,0.11334027785583695,0.0,1.0
binary,SW,52,0.13,Heavy_squalane,4.243270867365109e-06,0.886659722144163,1.0,1.0
binary,SW,53,0.1325,H2O,5.423981048666692e-07,0.11334027785583699,0.0,1.0
binary,SW,53,0.1325,Heavy_squalane,4.243174289411133e-06,0.8866597221441631,1.0,1.0
binary,SW,54,0.135,H2O,5.423657695675109e-07,0.11334027785583702,0.0,1.0
binary,SW,54,0.135,Heavy_squalane,4.242921330728574e-06,0.8866597221441629,1.0,1.0
binary,SW,55,0.1375,H2O,5.423563800596479e-07,0.11334027785583749,0.0,1.0
binary,SW,55,0.1375,Heavy_squalane,4.242847876713879e-06,0.8866597221441626,1.0,1.0
binary,SW,56,0.14,H2O,5.423214053838693e-07,0.11334027785583702,0.0,1.0
binary,SW,56,0.14,Heavy_squalane,4.242574270217652e-06,0.8866597221441631,1.0,1.0
binary,SW,57,0.1425,H2O,5.423312370062564e-07,0.11334027785583685,0.0,1.0
binary,SW,57,0.1425,Heavy_squalane,4.242651182889295e-06,0.8866597221441631,1.0,1.0
binary,SW,58,0.145,H2O,5.422628290964976e-07,0.1133402778558367,0.0,1.0
binary,SW,58,0.145,Heavy_squalane,4.242116028578701e-06,0.8866597221441632,1.0,1.0
binary,SW,59,0.1475,H2O,5.42324333472347e-07,0.1133402778558365,0.0,1.0
binary,SW,59,0.1475,Heavy_squalane,4.242597176620985e-06,0.8866597221441636,1.0,1.0
binary,SW,60,0.15,H2O,5.42278474828215e-07,0.11334027785583663,0.0,1.0
binary,SW,60,0.15,Heavy_squalane,4.242238424962406e-06,0.8866597221441634,1.0,1.0
binary,SW,61,0.1525,H2O,5.422440502967206e-07,0.11334027785583661,0.0,1.0
binary,SW,61,0.1525,Heavy_squalane,4.241969122238722e-06,0.8866597221441633,1.0,1.0
binary,SW,62,0.155,H2O,5.422700688535391e-07,0.11334027785583672,0.0,1.0
binary,SW,62,0.155,Heavy_squalane,4.242172665116816e-06,0.8866597221441633,1.0,1.0
binary,SW,63,0.1575,H2O,5.422017289901789e-07,0.11334027785583671,0.0,1.0
binary,SW,63,0.1575,Heavy_squalane,4.241638043132428e-06,0.8866597221441632,1.0,1.0
binary,SW,64,0.16,H2O,5.422266354649284e-07,0.11334027785583678,0.0,1.0
binary,SW,64,0.16,Heavy_squalane,4.241832886204974e-06,0.8866597221441632,1.0,1.0
binary,SW,65,0.1625,H2O,5.421490639024135e-07,0.11334027785583681,0.0,1.0
binary,SW,65,0.1625,Heavy_squalane,4.241226044741666e-06,0.8866597221441631,1.0,1.0
binary,SW,66,0.165,H2O,5.422035965593684e-07,0.11334027785583672,0.0,1.0
binary,SW,66,0.165,Heavy_squalane,4.241652653105246e-06,0.8866597221441633,1.0,1.0
binary,SW,67,0.1675,H2O,5.421886245135123e-07,0.11334027785583677,0.0,1.0
binary,SW,67,0.1675,Heavy_squalane,4.241535526958477e-06,0.8866597221441631,1.0,1.0
binary,SW,68,0.17,H2O,5.421451728174669e-07,0.11334027785583678,0.0,1.0
binary,SW,68,0.17,Heavy_squalane,4.241195604827782e-06,0.8866597221441632,1.0,1.0
binary,SW,69,0.1725,H2O,5.421650677393281e-07,0.1133402778558368,0.0,1.0
binary,SW,69,0.1725,Heavy_squalane,4.241351242578309e-06,0.8866597221441633,1.0,1.0
binary,SW,70,0.175,H2O,5.421526018970555e-07,0.11334027785583685,0.0,1.0
binary,SW,70,0.175,Heavy_squalane,4.241253722434057e-06,0.8866597221441632,1.0,1.0
binary,SW,71,0.1775,H2O,5.421591691762394e-07,0.11334027785583689,0.0,1.0
binary,SW,71,0.1775,Heavy_squalane,4.241305098185434e-06,0.886659722144163,1.0,1.0
binary,SW,72,0.18,H2O,5.421094502308342e-07,0.11334027785583696,0.0,1.0
binary,SW,72,0.18,Heavy_squalane,4.240916147433305e-06,0.8866597221441631,1.0,1.0
binary,SW,73,0.1825,H2O,5.421166252678591e-07,0.11334027785583708,0.0,1.0
binary,SW,73,0.1825,Heavy_squalane,4.240972277667452e-06,0.886659722144163,1.0,1.0
binary,SW,74,0.185,H2O,5.420859061835698e-07,0.11334027785583713,0.0,1.0
binary,SW,74,0.185,Heavy_squalane,4.240731962615681e-06,0.8866597221441629,1.0,1.0
binary,SW,75,0.1875,H2O,5.421071498656616e-07,0.11334027785583739,0.0,1.0
binary,SW,75,0.1875,Heavy_squalane,4.240898151702349e-06,0.8866597221441627,1.0,1.0
binary,SW,76,0.19,H2O,5.420502462270277e-07,0.1133402778558377,0.0,1.0
binary,SW,76,0.19,Heavy_squalane,4.240452995175684e-06,0.8866597221441624,1.0,1.0
binary,SW,77,0.1925,H2O,5.420361947754079e-07,0.11334027785583815,0.0,1.0
binary,SW,77,0.1925,Heavy_squalane,4.240343070827281e-06,0.8866597221441619,1.0,1.0
binary,SW,78,0.195,H2O,5.420434840470308e-07,0.11334027785583899,0.0,1.0
binary,SW,78,0.195,Heavy_squalane,4.240400094717376e-06,0.8866597221441611,1.0,1.0
binary,SW,79,0.1975,H2O,5.420283983623876e-07,0.11334027785584039,0.0,1.0
binary,SW,79,0.1975,Heavy_squalane,4.240282079575593e-06,0.8866597221441596,1.0,1.0
binary,SW,80,0.2,H2O,5.420463639513172e-07,0.11334027785584275,0.0,1.0
binary,SW,80,0.2,Heavy_squalane,4.240422624176141e-06,0.8866597221441573,1.0,1.0
binary,SW,81,0.2025,H2O,5.419928757203775e-07,0.11334027785584677,0.0,1.0
binary,SW,81,0.2025,Heavy_squalane,4.240004186345394e-06,0.8866597221441532,1.0,1.0
binary,SW,82,0.205,H2O,5.420217177950945e-07,0.11334027785585367,0.0,1.0
binary,SW,82,0.205,Heavy_squalane,4.240229817572046e-06,0.8866597221441463,1.0,1.0
binary,SW,83,0.2075,H2O,5.41996369099202e-07,0.11334027785586535,0.0,1.0
binary,SW,83,0.2075,Heavy_squalane,4.240031515007963e-06,0.8866597221441347,1.0,1.0
binary,SW,84,0.21,H2O,5.419420117067193e-07,0.11334027785588523,0.0,1.0
binary,SW,84,0.21,Heavy_squalane,4.239606277735548e-06,0.8866597221441148,1.0,1.0
binary,SW,85,0.2125,H2O,5.419865447402571e-07,0.11334027785591888,0.0,1.0
binary,SW,85,0.2125,Heavy_squalane,4.239954659155895e-06,0.8866597221440811,1.0,1.0
binary,SW,86,0.215,H2O,5.419773449179541e-07,0.11334027785597561,0.0,1.0
binary,SW,86,0.215,Heavy_squalane,4.239882689046834e-06,0.8866597221440243,1.0,1.0
binary,SW,87,0.2175,H2O,5.419633626436655e-07,0.11334027785607086,0.0,1.0
binary,SW,87,0.2175,Heavy_squalane,4.239773305867918e-06,0.8866597221439292,1.0,1.0
binary,SW,88,0.22,H2O,5.419513029190796e-07,0.11334027785623074,0.0,1.0
binary,SW,88,0.22,Heavy_squalane,4.239678962771031e-06,0.8866597221437692,1.0,1.0
binary,SW,89,0.2225,H2O,5.419134732831066e-07,0.11334027785649806,0.0,1.0
binary,SW,89,0.2225,Heavy_squalane,4.239383021941936e-06,0.886659722143502,1.0,1.0
binary,SW,90,0.225,H2O,5.418995935830568e-07,0.11334027785694466,0.0,1.0
binary,SW,90,0.225,Heavy_squalane,4.239274441185317e-06,0.8866597221430552,1.0,1.0
binary,SW,91,0.2275,H2O,5.419339601754289e-07,0.11334027785769103,0.0,1.0
binary,SW,91,0.2275,Heavy_squalane,4.239543290620408e-06,0.8866597221423089,1.0,1.0
binary,SW,92,0.23,H2O,5.419061092103262e-07,0.11334027785893162,0.0,1.0
binary,SW,92,0.23,Heavy_squalane,4.23932541278053e-06,0.8866597221410685,1.0,1.0
binary,SW,93,0.2325,H2O,5.41894187407694e-07,0.11334027786099338,0.0,1.0
binary,SW,93,0.2325,Heavy_squalane,4.239232148565315e-06,0.8866597221390067,1.0,1.0
binary,SW,94,0.235,H2O,5.41871504146355e-07,0.11334027786441221,0.0,1.0
binary,SW,94,0.235,Heavy_squalane,4.239054697522131e-06,0.8866597221355877,1.0,1.0
binary,SW,95,0.2375,H2O,5.418440600290683e-07,0.11334027787007205,0.0,1.0
binary,SW,95,0.2375,Heavy_squalane,4.238840002261769e-06,0.8866597221299279,1.0,1.0
binary,SW,96,0.24,H2O,5.418895587739323e-07,0.11334027787946253,0.0,1.0
binary,SW,96,0.24,Heavy_squalane,4.239195938036232e-06,0.8866597221205373,1.0,1.0
binary,SW,97,0.2425,H2O,5.41863757887053e-07,0.11334027789495678,0.0,1.0
binary,SW,97,0.2425,Heavy_squalane,4.238994097334104e-06,0.8866597221050432,1.0,1.0
binary,SW,98,0.245,H2O,5.418632217950283e-07,0.11334027792055108,0.0,1.0
binary,SW,98,0.245,Heavy_squalane,4.238989902412607e-06,0.8866597220794489,1.0,1.0
binary,SW,99,0.2475,H2O,5.418287959449724e-07,0.11334027796270058,0.0,1.0
binary,SW,99,0.2475,Heavy_squalane,4.238720587596191e-06,0.8866597220372994,1.0,1.0
binary,SW,100,0.25,H2O,5.418162408516223e-07,0.11334027803214639,0.0,1.0
binary,SW,100,0.25,Heavy_squalane,4.2386223663128e-06,0.8866597219678536,1.0,1.0
binary,SW,101,0.2525,H2O,5.418435066581168e-07,0.1133402781466414,0.0,1.0
binary,SW,101,0.2525,Heavy_squalane,4.238835661581362e-06,0.8866597218533587,1.0,1.0
binary,SW,102,0.255,H2O,5.41821663858262e-07,0.11334027833472143,0.0,1.0
binary,SW,102,0.255,Heavy_squalane,4.238664777670766e-06,0.8866597216652785,1.0,1.0
binary,SW,103,0.2575,H2O,5.418068163424332e-07,0.11334027864373784,0.0,1.0
binary,SW,103,0.2575,Heavy_squalane,4.238548612688167e-06,0.8866597213562621,1.0,1.0
binary,SW,104,0.26,H2O,5.418003613789202e-07,0.11334027915117251,0.0,1.0
binary,SW,104,0.26,Heavy_squalane,4.238498094179588e-06,0.8866597208488274,1.0,1.0
binary,SW,105,0.2625,H2O,5.417623029889355e-07,0.11334027998242269,0.0,1.0
binary,SW,105,0.2625,Heavy_squalane,4.238200328768763e-06,0.8866597200175772,1.0,1.0
binary,SW,106,0.265,H2O,5.417877603805594e-07,0.11334028134774331,0.0,1.0
binary,SW,106,0.265,Heavy_squalane,4.238399424070495e-06,0.8866597186522567,1.0,1.0
binary,SW,107,0.2675,H2O,5.417681871754937e-07,0.11334028358230652,0.0,1.0
binary,SW,107,0.2675,Heavy_squalane,4.238246208871675e-06,0.8866597164176935,1.0,1.0
binary,SW,108,0.27,H2O,5.417532173701087e-07,0.11334028724075763,0.0,1.0
