system,eos,pvi,mu_o_min_mPa_s,mu_o_avg_mPa_s,mu_o_max_mPa_s,mu_w_min_mPa_s,mu_w_avg_mPa_s,mu_w_max_mPa_s
binary,PR,0.9425,0.936158527594146,0.9361838613946492,0.9362054068442731,0.0661726846977521,0.06617317664368025,0.06617342710453947
binary,PR,0.945,0.936158708764543,0.936184002996434,0.9362055229665163,0.06617268756694712,0.06617317874317498,0.066173428943469
binary,PR,0.9475,0.936158889519196,0.9361841443773383,0.9362056389885994,0.06617269042955674,0.06617318084006597,0.06617343078081225
binary,PR,0.95,0.9361590698609472,0.9361842855385286,0.9362057549106869,0.06617269328562721,0.06617318293436128,0.0661734326165713
binary,PR,0.9525,0.9361592497926418,0.9361844264811606,0.9362058707329831,0.06617269613520241,0.06617318502606898,0.06617343445075016
binary,PR,0.955,0.936159429317067,0.9361845672063831,0.9362059864556677,0.06617269897832685,0.0661731871151973,0.06617343628335182
binary,PR,0.9575,0.9361596084369639,0.9361847077153195,0.9362061020789201,0.06617270181504545,0.06617318920175506,0.06617343811437813
binary,PR,0.96,0.9361597871550956,0.9361848480090975,0.9362062176029278,0.06617270464539973,0.06617319128574985,0.06617343994383292
binary,PR,0.9625,0.9361599654741387,0.93618498808883,0.936206333027873,0.06617270746943317,0.06617319336719012,0.0661734417717186
binary,PR,0.965,0.9361601433967263,0.9361851279556074,0.9362064483539642,0.06617271028718869,0.06617319544608426,0.06617344359803835
binary,PR,0.9675,0.9361603209255278,0.9361852676105249,0.9362065635813582,0.0661727130987056,0.06617319752244029,0.06617344542279523
binary,PR,0.97,0.9361604980631324,0.9361854070546609,0.936206678710255,0.06617271590402725,0.06617319959626608,0.06617344724599172
binary,PR,0.9725,0.9361606748121182,0.9361855462890775,0.9362067937408419,0.06617271870319316,0.06617320166757065,0.06617344906763048
binary,PR,0.975,0.9361608511750096,0.9361856853148456,0.9362069086733007,0.06617272149624454,0.06617320373636135,0.06617345088771583
binary,PR,0.9775,0.9361610271543168,0.936185824133002,0.9362070235078368,0.06617272428322074,0.06617320580264668,0.06617345270625026
binary,PR,0.98,0.936161202752561,0.9361859627445854,0.9362071382446057,0.06617272706416107,0.06617320786643507,0.06617345452323628
binary,PR,0.9825,0.9361613779721379,0.9361861011506308,0.9362072528838272,0.06617272983910409,0.06617320992773405,0.06617345633867737
binary,PR,0.985,0.9361615528155174,0.9361862393521501,0.9362073674256709,0.06617273260808883,0.0661732119865521,0.06617345815257582
binary,PR,0.9875,0.9361617272850874,0.9361863773501579,0.9362074818703437,0.06617273537115312,0.06617321404289749,0.06617345996493428
binary,PR,0.99,0.9361619013832301,0.9361865151456551,0.9362075962180125,0.06617273812833423,0.06617321609677816,0.06617346177575785
binary,PR,0.9925,0.9361620751122941,0.9361866527396293,0.9362077104688878,0.06617274087967015,0.06617321814820167,0.06617346358504814
binary,PR,0.995,0.9361622484745707,0.9361867901330675,0.9362078246231538,0.06617274362519705,0.06617322019717654,0.06617346539280806
binary,PR,0.9975,0.9361624214723984,0.9361869273269356,0.9362079386809863,0.06617274636495114,0.06617322224371093,0.06617346719903976
binary,PR,1.0,0.9361625941080479,0.9361870643222047,0.9362080526425948,0.06617274909896911,0.0661732242878128,0.06617346900374821
binary,SW,0.0,0.0,0.0,0.0,0.7608301926178616,0.7608301926178371,0.7608301926178616
binary,SW,0.0025,0.9329667998150238,0.9329705687742956,0.9329734914884341,0.06598777413393157,0.7574007770691905,0.7613670172455619
binary,SW,0.005,0.9294208023841477,0.929425240354419,0.9294285755827524,0.0659311189972195,0.7546022895456888,0.7605747432085297
binary,SW,0.0075,0.9317851070439795,0.9317888893071992,0.9317920444622478,0.06596891957788183,0.7521456524143788,0.7611025244162563
binary,SW,0.01,0.9303309374938042,0.9303360933100052,0.9303395510106083,0.06594568242233952,0.7495792968932854,0.7607777369977102
binary,SW,0.0125,0.9271036090699202,0.9271100615325714,0.9271137324585957,0.06589397170833049,0.7469743575999901,0.7600563232786787
binary,SW,0.015,0.9261133366923249,0.9261192352950188,0.9261231723401357,0.06587806616319357,0.7444617792308378,0.7598344625057857
binary,SW,0.0175,0.9236161258841251,0.9236233947582427,0.9236276568568675,0.06583787539030742,0.7419114074842366,0.7592758959159497
binary,SW,0.02,0.9235186005213851,0.9235252595183497,0.9235296026905796,0.06583630342734821,0.7394392753151553,0.7592536566324789
binary,SW,0.0225,0.9248463471501951,0.9248547630349205,0.9248592139039149,0.06585768944400236,0.7370108890171395,0.7595510287467313
binary,SW,0.025,0.9230867245869423,0.9230945333978143,0.9230994074500966,0.06582934008828725,0.7345074589571899,0.7591569807240325
binary,SW,0.0275,0.9196990678771864,0.9197080093889581,0.9197129127904011,0.06577459758994442,0.7319829834568956,0.7583985537725461
binary,SW,0.03,0.9202580556450746,0.920266884647392,0.9202721429031044,0.06578364541690483,0.7295179361454137,0.7585234899633353
binary,SW,0.0325,0.9166400012836987,0.9166498909709138,0.9166552220575548,0.06572497818505388,0.7269888991821288,0.757712944388343
binary,SW,0.035,0.9196275908135847,0.9196374775986423,0.919643046364371,0.06577344023024788,0.7245178623686706,0.7583821853209848
binary,SW,0.0375,0.9134493819073451,0.9134600958474502,0.9134659568117904,0.06567303437605891,0.7219647410133799,0.7569973662889494
binary,SW,0.04,0.9148564659472467,0.9148672144922803,0.9148733045649746,0.06569596603130114,0.7194507708238829,0.7573127207075603
binary,SW,0.0425,0.9134991945609672,0.9135090777028961,0.9135152658470695,0.06567384683838155,0.7168921816458231,0.7570080006295685
binary,SW,0.045,0.9112035567995673,0.9112152247783207,0.9112218994800766,0.06563635433387012,0.7143454529541702,0.7564931606502954
binary,SW,0.0475,0.9087677622582301,0.9087784765973661,0.9087852247700804,0.0655964608915564,0.7117964174108424,0.755945952750829
binary,SW,0.05,0.9087533642623761,0.9087661871315437,0.9087733346117469,0.06559622473712833,0.7092091232061943,0.7559429608830807
binary,SW,0.0525,0.9051384118718911,0.9051501077633124,0.9051574463642539,0.06553680393692005,0.7066483623778239,0.7551304912773977
binary,SW,0.055,0.9062144955851594,0.9062280579830676,0.9062355878828972,0.06555451893990831,0.7040171385649762,0.7553725377056547
binary,SW,0.0575,0.9060772485083268,0.9060902789041879,0.9060980785774435,0.06555226078436004,0.7013967152574321,0.755341452535119
binary,SW,0.06,0.9032672625169496,0.9032793253912783,0.903287310493835,0.06550594565011249,0.6988023803945068,0.7547095760995747
binary,SW,0.0625,0.9033437922583384,0.903357838895205,0.903366108886357,0.06550720911199562,0.6961329735102293,0.7547269515875384
binary,SW,0.065,0.90053639573082,0.9005494646149661,0.9005579637950007,0.0654607842588496,0.6935249848852394,0.7540952303374572
binary,SW,0.0675,0.9025065193390753,0.902521349309127,0.902529886667795,0.06549337989103803,0.6907608885518891,0.7545386286998912
binary,SW,0.07,0.8999426331353668,0.8999568184031957,0.8999657388802415,0.06545094524898779,0.6881195492157329,0.7539616196596632
binary,SW,0.0725,0.900717516973207,0.9007312572625473,0.9007402942525891,0.06546378414297412,0.6853509442600917,0.7541357185615001
binary,SW,0.075,0.8972160983743673,0.8972312597754966,0.897240722070103,0.06540567387179824,0.6827056686719163,0.753347790816248
binary,SW,0.0775,0.8977127338066387,0.897727480850244,0.8977370189399383,0.06541393117176651,0.679899690205759,0.7534593464232726
binary,SW,0.08,0.8965551229364419,0.8965710599586867,0.8965808244101827,0.06539467643456146,0.677131364980526,0.7531988599887033
binary,SW,0.0825,0.8949276515740499,0.8949434088894539,0.8949535593859529,0.06536756046635162,0.6743760418345142,0.7528320283238364
binary,SW,0.085,0.8956693414974904,0.8956841923195553,0.8956943029124539,0.06537992474298313,0.6714913302704595,0.7529988228474457
binary,SW,0.0875,0.8931460266743698,0.8931628139929049,0.8931734551122434,0.06533781422048446,0.6687288520913279,0.7524305271627937
binary,SW,0.09,0.8946569268279327,0.8946726002523073,0.8946830792224868,0.06536304458639643,0.6657790943562701,0.7527706816014659
binary,SW,0.0925,0.8912484544915547,0.8912660642056348,0.8912771969461694,0.0653060606086334,0.663021883044105,0.7520026886424211
binary,SW,0.095,0.8918453711602646,0.8918623635672462,0.8918734438175203,0.06531605727397861,0.6600555988344656,0.75213694897095
binary,SW,0.0975,0.8902393700297286,0.8902554717994368,0.8902668371673311,0.06528914460717701,0.6571788177842133,0.7517746017683558
binary,SW,0.1,0.8900034404508504,0.890021654931105,0.890033262895377,0.06528518651988327,0.6541925605723139,0.7517215716674703
binary,SW,0.1025,0.8873838562605199,0.887401151008221,0.8874131597863795,0.0652411614021493,0.6513309199869096,0.7511302094580449
binary,SW,0.105,0.888884010958263,0.8889026781454469,0.8889144900873531,0.06526639064542421,0.6481968350968881,0.7514690067107894
binary,SW,0.1075,0.8863783592420983,0.8863967310706613,0.8864091618899843,0.06522422495963928,0.6452897620168486,0.7509032219295366
binary,SW,0.11,0.8869524912280724,0.8869700765187055,0.8869824056818858,0.06523389813740947,0.6421546703851096,0.7510326147206111
binary,SW,0.1125,0.884713259776664,0.8847327016688452,0.8847455819181025,0.06519613177341295,0.6391797947012021,0.7505271726298305
binary,SW,0.115,0.8840755218740972,0.8840943792160824,0.8841073545615724,0.06518535659408224,0.636062896103275,0.7503828860101583
binary,SW,0.1175,0.8846509067863814,0.8846708974062487,0.8846838790891919,0.06519507863826975,0.6328500193143438,0.750513032633446
binary,SW,0.12,0.8838339379191361,0.8838534965004659,0.8838668227519962,0.06518127257237052,0.6297122380525657,0.7503283472750913
binary,SW,0.1225,0.8851839805045979,0.8852026572983197,0.8852158504198385,0.06520407956030264,0.6264026485849987,0.7506330603500657
binary,SW,0.125,0.8812418223274081,0.8812630876370094,0.8812773453884972,0.06513737484228177,0.6234017071427843,0.7497425770619299
binary,SW,0.1275,0.8815142892251736,0.8815341795237948,0.8815480656620617,0.06514199578453428,0.6200940078661676,0.7498038605954187
binary,SW,0.13,0.8818095768811921,0.8818306245756493,0.8818446041108271,0.06514700198079264,0.616763513546779,0.7498708778739718
binary,SW,0.1325,0.8812828832493808,0.8813040381903341,0.8813184103149941,0.06513807132181872,0.6134443432810356,0.7497516248732757
binary,SW,0.135,0.8799046951247254,0.87992503872657,0.8799397330316822,0.06511467476808643,0.6101627816784482,0.7494397530866228
binary,SW,0.1375,0.8795030820346605,0.8795250785075839,0.879539875317679,0.06510784924784432,0.6067695331973275,0.7493491940553693
binary,SW,0.14,0.8780142179859148,0.8780356712032497,0.8780508647794657,0.06508251554856578,0.6034314486068488,0.7490121004662967
binary,SW,0.1425,0.8784310139420064,0.878453518461429,0.8784685719386618,0.06508961230233457,0.5999114667030663,0.749106691298188
binary,SW,0.145,0.8755218850255286,0.8755448855407088,0.8755608583355726,0.06504000089535,0.5966013459105972,0.7484480597552682
binary,SW,0.1475,0.8781378279938488,0.8781585654562274,0.8781735836948376,0.06508462063451935,0.5928593721849742,0.7490398885717882
binary,SW,0.15,0.8761846395014063,0.8762084217248327,0.8762245936196511,0.06505131933287978,0.5894106250140511,0.7485981561293816
binary,SW,0.1525,0.8747229081411501,0.8747457334167966,0.874762043527857,0.06502634345180618,0.5858989585685952,0.7482669691878163
binary,SW,0.155,0.8758263047068868,0.875849787825823,0.8758657198654898,0.0650452009134735,0.5821655250042966,0.7485170308433309
binary,SW,0.1575,0.872924920159416,0.8729493096933659,0.8729663898928143,0.0649955586345014,0.5786836674822494,0.7478597761545948
binary,SW,0.16,0.8739822504804543,0.8740046470680387,0.8740210191932546,0.06501367055045736,0.5748766220107612,0.7480990509803028
binary,SW,0.1625,0.8706914304610315,0.8707170832146575,0.8707347923080965,0.06495721915009649,0.5712924293421981,0.7473536480663471
binary,SW,0.165,0.8730032953392413,0.8730262013351187,0.8730427042150344,0.06499690202442727,0.5673439301235085,0.7478772957609329
binary,SW,0.1675,0.8723676286095784,0.8723909602358728,0.8724082983931746,0.06498600251800536,0.5635750322915257,0.7477330666460542
binary,SW,0.17,0.8705248764981842,0.8705506024949304,0.8705685690402291,0.0649543557560415,0.5597653154107782,0.7473157515107561
binary,SW,0.1725,0.8713678834102695,0.8713915721431419,0.8714089905107563,0.06496884247315747,0.555818756817249,0.7475065259262494
binary,SW,0.175,0.8708375018251127,0.8708631397458878,0.8708810725787127,0.06495972990678014,0.551898428675643,0.7473866372045557
binary,SW,0.1775,0.8711156965928203,0.8711408632772867,0.8711587947508282,0.06496451038145301,0.5478686045816701,0.7474494617805277
binary,SW,0.18,0.8690110700704697,0.8690364879739378,0.8690553033876061,0.06492830246859949,0.5439698222766043,0.7469721335989027
binary,SW,0.1825,0.869312964228819,0.8693390276701657,0.8693573980816702,0.06493350222728617,0.539824685360498,0.7470408205999852
binary,SW,0.185,0.8680138049711346,0.868039883598987,0.8680589248706875,0.06491111150373986,0.53577501698172,0.7467459417646346
binary,SW,0.1875,0.8689120685751831,0.8689364662112583,0.8689549996071422,0.06492659685124441,0.5315537310194787,0.7469495203782817
binary,SW,0.19,0.8665050545952911,0.8665329779497802,0.8665528246740539,0.06488506167626229,0.5273858089193555,0.7464036944426503
binary,SW,0.1925,0.86591228718502,0.8659384537402273,0.8659579677221529,0.06487481323086718,0.5231353103468912,0.7462689865140193
binary,SW,0.195,0.8662180037762263,0.8662452642360118,0.8662646799718964,0.06488009978692617,0.5187558913438148,0.746338554294528
binary,SW,0.1975,0.8655811473908909,0.8656082568619821,0.8656281622576144,0.06486908470113169,0.5144427815886413,0.7461938586574209
binary,SW,0.2,0.8663393846797349,0.8663650667004851,0.8663846347020874,0.06488219817062661,0.5100285218426517,0.7463657378996608
binary,SW,0.2025,0.8640805427886067,0.8641097886673174,0.8641306941125458,0.06484309443839162,0.5055399246864088,0.7458532698228193
binary,SW,0.205,0.8652972292575472,0.8653235422538409,0.865343355534877,0.06486417113396871,0.5010819796470664,0.7461292588534387
binary,SW,0.2075,0.8642258205386694,0.8642551204987633,0.8642759522866662,0.06484561282879434,0.4964930181769228,0.7458862680441892
binary,SW,0.21,0.8619358288965051,0.8619656097218289,0.8619872349178855,0.06480586072819051,0.4918263930994085,0.7453660178323485
binary,SW,0.2125,0.8638120093987844,0.863838279516255,0.8638584439880338,0.06483843816705463,0.48718846976987623,0.7457918209680185
binary,SW,0.215,0.8634218967958748,0.8634511616086886,0.863472339548615,0.06483167087770361,0.4824262398563279,0.7457036051004057
binary,SW,0.2175,0.8628327688448868,0.8628617257067597,0.8628831914026006,0.06482144479437825,0.4776736715804476,0.7455695656054924
binary,SW,0.22,0.8623248324295819,0.8623530715321212,0.8623746989056769,0.06481262177293538,0.4728227967989028,0.7454540250480273
binary,SW,0.2225,0.860730681312656,0.8607614905603129,0.8607838518563105,0.0647848930902715,0.4678149771032284,0.7450920955741323
binary,SW,0.225,0.8601471199662868,0.8601764066136938,0.8601985648855073,0.06477472825840026,0.4628481861816187,0.7449592175523441
binary,SW,0.2275,0.8615908308542588,0.8616201160501034,0.8616415459446629,0.06479986166404848,0.457832375866129,0.7452875725312921
binary,SW,0.23,0.8604188808795826,0.8604496803328556,0.8604724286904971,0.06477946291713263,0.45272590089622805,0.745021021169641
binary,SW,0.2325,0.8599176116479862,0.8599471506377374,0.859969811697476,0.06477072842694687,0.4475465232741646,0.7449069603398475
binary,SW,0.235,0.8589622036876177,0.8589938386276593,0.8590169556815982,0.06475406489398136,0.44220433628278,0.7446900037602059
binary,SW,0.2375,0.8578096678846086,0.8578408490254518,0.857864299832811,0.06473393556040566,0.4368456434936013,0.7444277481128444
binary,SW,0.24,0.8597190286634454,0.8597490151418193,0.8597711440827213,0.0647672665929369,0.431641957528349,0.7448621138700423
binary,SW,0.2425,0.8586345840571327,0.8586667843317296,0.858690510878881,0.06474834601188802,0.4261391121637028,0.74461538934558
binary,SW,0.245,0.8586120149012956,0.8586425658787419,0.8586659522597674,0.06474795195791629,0.4207308857207457,0.7446101160191545
binary,SW,0.2475,0.857164667822248,0.8571981203153742,0.8572224792039357,0.06472265724002027,0.4148842507916998,0.7442811472070788
binary,SW,0.25,0.8566379136805362,0.8566699295498473,0.8566940508220677,0.06471343948049164,0.40921331701771735,0.7441611929578131
binary,SW,0.2525,0.8577819760842095,0.8578119942939524,0.8578353819424003,0.06473345154334781,0.4037161632690075,0.7444212170343183
binary,SW,0.255,0.8568631456670713,0.8568966326699168,0.8569212898045246,0.0647173816305674,0.39772220136740155,0.7442124979425564
binary,SW,0.2575,0.8562403355452826,0.8562727720281782,0.856297475218941,0.06470647798327445,0.391859669270271,0.7440706356698863
binary,SW,0.26,0.8559675129080878,0.8560011098571569,0.8560258415059907,0.06470169882657345,0.3857338131789084,0.7440087697737658
binary,SW,0.2625,0.8543723944310289,0.8544070023917507,0.8544327266463376,0.06467372215747086,0.3793950011406511,0.743645641782639
binary,SW,0.265,0.8554388205751032,0.8554700743043421,0.8554944578387911,0.06469243261830065,0.3735841579382108,0.743888112813472
binary,SW,0.2675,0.8546162000171388,0.8546509241295641,0.8546765792925001,0.06467800204120858,0.3670509326318301,0.7437011922495869
binary,SW,0.27,0.8539886588345323,0.8540224155080984,0.8540481578250759,0.0646669830934725,0.3607538554795883,0.7435581581542846
binary,SW,0.2725,0.8551881787167964,0.8552195343699819,0.8552443299466086,0.06468803745871933,0.3547069995399832,0.743830995396786
binary,SW,0.275,0.8526744143833123,0.8527115943803446,0.8527388897628223,0.0646438768644577,0.34742950133722417,0.7432590540047181
binary,SW,0.2775,0.8531890429687314,0.853222000980288,0.8532476554146322,0.06465292951024745,0.34110957830281335,0.7433759732261132
binary,SW,0.28,0.853358777871872,0.8533937745770913,0.8534197990115006,0.06465591390946772,0.3344305125570553,0.7434149545604648
binary,SW,0.2825,0.8518019071195422,0.8518382035033693,0.8518655473496244,0.06462851485458444,0.32718101096825053,0.7430602123338511
binary,SW,0.285,0.8529162550537444,0.8529488763724205,0.852974668684787,0.06464813176141503,0.3207708059321992,0.7433138578351388
binary,SW,0.2875,0.8514819144449669,0.8515192589865104,0.8515469142895796,0.06462287638844522,0.3132037586060723,0.7429875035005766
binary,SW,0.29,0.8519500175623828,0.8519844142006868,0.8520110005476057,0.0646311238423983,0.3064732753489911,0.7430939440470896
binary,SW,0.2925,0.8511697404141239,0.8512069724653821,0.8512345846358095,0.06461737339254271,0.2987894345371629,0.742916587959844
binary,SW,0.295,0.8506288934773223,0.8506656681889482,0.8506933492702268,0.06460783397663124,0.2913682719808364,0.7427932922138992
binary,SW,0.2975,0.8506686583960277,0.8507039491181335,0.85073139833846,0.0646085355797147,0.2840286943661808,0.7428023400582479
binary,SW,0.3,0.8498592969453419,0.8498972112026294,0.8499254772994085,0.06459424811016927,0.2759416495140144,0.7426182915794793
binary,SW,0.3025,0.8497710297460492,0.8498074695229548,0.8498354129555789,0.06459268902279888,0.2684595526182607,0.7425980371949226
binary,SW,0.305,0.8504213017375392,0.8504561774771656,0.8504837240924258,0.06460417067551084,0.2610122084675551,0.7427460335677577
binary,SW,0.3075,0.8485186430361301,0.8485586022729086,0.8485882692711695,0.0645705480882066,0.251941963986976,0.7423124157868844
binary,SW,0.31,0.8494685207092191,0.8495038159494145,0.8495315403479758,0.06458734433860465,0.2447042754284081,0.7425282068354292
binary,SW,0.3125,0.8486546074834658,0.8486937186497874,0.8487229388886198,0.06457295358498413,0.2359076302511272,0.7423419229774199
binary,SW,0.315,0.848170629766175,0.8482089884842723,0.848238187576787,0.06456438902104465,0.22738967603030322,0.7422294809821396
binary,SW,0.3175,0.8487021448169263,0.8487384558084281,0.8487670133729607,0.06457379451762232,0.2194503938525161,0.7423470990264375
binary,SW,0.32,0.8478072900446397,0.847847188123634,0.8478770598110597,0.0645579556665832,0.2102232482263657,0.7421373956544721
binary,SW,0.3225,0.847354729830182,0.8473933542895079,0.8474230973736487,0.06454993820641867,0.2012304004667167,0.7420237622977406
binary,SW,0.325,0.8474812024549119,0.8475203016862127,0.8475497494703083,0.06455217925495588,0.1924624738381113,0.7420355081420136
binary,SW,0.3275,0.8469832513734529,0.8470231271089916,0.8470532790272313,0.06454335356037422,0.1832200951309848,0.7418916724620684
binary,SW,0.33,0.8470377398262244,0.8470760248103858,0.8471058906136583,0.06454431960013943,0.174243899948048,0.7418533251463959
binary,SW,0.3325,0.8462400856686774,0.8462812319996138,0.8463120302505338,0.06453017077374443,0.16411679461897338,0.7415870602115859
binary,SW,0.335,0.8462166042901637,0.8462559674856175,0.846286302136357,0.06452975403173836,0.1549986022900835,0.7414343798950044
binary,SW,0.3375,0.8468001989087122,0.8468379013799217,0.8468678394032855,0.06454010766222151,0.14631899528921072,0.7413352408690718
binary,SW,0.34,0.8454810643425817,0.8455238674500999,0.8455556976031361,0.0645166932216926,0.1354789596243961,0.740600521363655
binary,SW,0.3425,0.8464866378622022,0.8465246163150959,0.8465545529303524,0.06453454573487155,0.1275548660413395,0.7401392995924315
binary,SW,0.345,0.8452444380656869,0.8452882227778523,0.8453203701566165,0.064512488774081,0.11680204391242069,0.7385420002152246
binary,SW,0.3475,0.8458900130562582,0.8459300051130555,0.8459606461576914,0.06452395641021447,0.10870004513347589,0.7362306437250462
binary,SW,0.35,0.8462400420066777,0.8462797578667843,0.8463108093458791,0.06453016999885507,0.10041445148167351,0.7328635554755191
binary,SW,0.3525,0.8450514946140774,0.8450988575115845,0.8451314346710935,0.06450905951124068,0.09224160239351364,0.725757635289502
binary,SW,0.355,0.8443261838389544,0.8443725404877928,0.8444047698543067,0.06449616034135339,0.08613986805808388,0.7141686357242141
binary,SW,0.3575,0.8436909271760576,0.8437365855363778,0.8437687352808177,0.06448485242237305,0.08136374052716594,0.6963384580670572
binary,SW,0.36,0.8427212465680469,0.8427670395000354,0.8427994913847834,0.0644675729768595,0.07715639796319995,0.6774169072691014
binary,SW,0.3625,0.8419873268192436,0.8420322634617169,0.8420644617907262,0.06445447974822087,0.07400763626466245,0.6532310285794091
binary,SW,0.365,0.842012923423814,0.8420561194923181,0.842087510383638,0.06445493661274143,0.07249097688819726,0.6256879035217567
binary,SW,0.3675,0.8414791406649803,0.8415228773004345,0.8415547018637707,0.06444540605809644,0.07050837955689405,0.595877146114623
binary,SW,0.37,0.8408376364654764,0.84088108756113,0.8409129354228906,0.06443394309296815,0.06872496563842047,0.5647828246127818
binary,SW,0.3725,0.8405391087078804,0.8405816213720194,0.8406130494776586,0.06442860535269462,0.06778679019383735,0.536791535114944
binary,SW,0.375,0.8401948286089855,0.8402370258102434,0.8402683870081614,0.0644224468799472,0.06693166058336306,0.5148831087170288
binary,SW,0.3775,0.8398084715100613,0.8398504181550677,0.8398817158522648,0.06441553232447766,0.06613993015615659,0.486268844078102
binary,SW,0.38,0.8398711467443173,0.8399120600457514,0.8399428186580193,0.06441665425585062,0.06603596903599225,0.4635858516415412
binary,SW,0.3825,0.8399336745353241,0.839974329081937,0.8400049588674433,0.06441777345320254,0.06593835099636944,0.4419333168152459
binary,SW,0.385,0.8399966698883818,0.8400370772829386,0.8400675818911868,0.0644189009239285,0.06584698924897758,0.4213599279589512
binary,SW,0.3875,0.8395721802088019,0.8396131085878065,0.8396439599146728,0.06441130168704572,0.06514099587483406,0.4015491192727821
binary,SW,0.39,0.8396027732276119,0.8396427040692288,0.8396730288318562,0.06441184951070952,0.06509973136959644,0.3832288331306246
binary,SW,0.3925,0.8396325404520633,0.8396722502077797,0.8397024570889244,0.06441238252527336,0.06506116616798238,0.3660220222237064
binary,SW,0.395,0.8391785425070931,0.8392187662051228,0.8392493183886587,0.06440425086540628,0.06440514798315232,0.06440551887680758
binary,SW,0.3975,0.8391798028451447,0.8392190743537955,0.8392491095310588,0.06440427344651953,0.06440514940798515,0.06440551513512108
binary,SW,0.4,0.8391802321165905,0.8392193014978728,0.8392492242785279,0.06440428113764203,0.06440515221940042,0.06440551719082376
binary,SW,0.4025,0.8391806534713124,0.8392195269612476,0.8392493397067593,0.06440428868692043,0.06440515505056853,0.06440551925872232
binary,SW,0.405,0.8391810681182358,0.8392197509090931,0.8392494554561948,0.0644042961160129,0.06440515789741061,0.06440552133237412
binary,SW,0.4075,0.8391814765820887,0.8392199734199489,0.8392495715107243,0.06440430343432017,0.06440516075756147,0.06440552341149137
binary,SW,0.41,0.8391818793172597,0.8392201945618188,0.8392496878539154,0.06440431064998624,0.06440516362902896,0.0644055254957805
binary,SW,0.4125,0.8391822767132564,0.8392204143938089,0.8392498044703547,0.06440431776998708,0.06440516651012608,0.06440552758496355
binary,SW,0.415,0.8391826691043436,0.8392206329678419,0.8392499213455233,0.06440432480031393,0.06440516939941267,0.06440552967878242
binary,SW,0.4175,0.8391830567795506,0.8392208503300923,0.8392500384654712,0.06440433174614373,0.06440517229564288,0.06440553177698617
binary,SW,0.42,0.8391834399903074,0.8392210665220129,0.8392501558172248,0.06440433861198201,0.06440517519772934,0.06440553387934136
binary,SW,0.4225,0.8391838189566966,0.8392212815811766,0.8392502733885352,0.06440434540177316,0.06440517810471326,0.0644055359856305
binary,SW,0.425,0.839184193876104,0.8392214955420467,0.8392503911675306,0.06440435211905196,0.06440518101573908,0.0644055380956393
binary,SW,0.4275,0.8391845649255277,0.8392217084363931,0.8392505091430432,0.0644043587669901,0.06440518393004045,0.06440554020916832
binary,SW,0.43,0.8391849322648798,0.8392219202935902,0.8392506273047684,0.06440436534845342,0.06440518684692632,0.06440554232603343
binary,SW,0.4325,0.8391852960403132,0.8392221311410946,0.839250745642518,0.06440437186606049,0.06440518976576934,0.06440554444605114
binary,SW,0.435,0.8391856563872633,0.8392223410045749,0.8392508641466299,0.06440437832223771,0.06440519268599817,0.06440554656904969
binary,SW,0.4375,0.8391860134299521,0.8392225499080054,0.8392509828082363,0.06440438471921131,0.06440519560709407,0.06440554869486904
binary,SW,0.44,0.8391863672848305,0.8392227578740443,0.8392511016184082,0.0644043910590667,0.06440519852858072,0.06440555082334962
binary,SW,0.4425,0.8391867180600087,0.8392229649239777,0.8392512205687983,0.06440439734374169,0.0644052014500228,0.06440555295434192
binary,SW,0.445,0.839187065855777,0.839223171077826,0.8392513396516413,0.06440440357503273,0.06440520437102386,0.06440555508770716
binary,SW,0.4475,0.8391874107671368,0.8392233763546032,0.8392514588591458,0.06440440975464293,0.06440520729121788,0.06440555722330477
binary,SW,0.45,0.8391877528828748,0.83922358077226,0.8392515781839073,0.06440441588416214,0.06440521021027008,0.06440555936100278
binary,SW,0.4525,0.8391880922856516,0.8392237843477398,0.8392516976191431,0.06440442196507085,0.06440521312787569,0.0644055615006788
binary,SW,0.455,0.83918842905442,0.8392239870972098,0.8392518171579127,0.06440442799878633,0.06440521604375202,0.06440556364221076
binary,SW,0.4575,0.8391887632632081,0.83922418903599,0.839251936793694,0.06440443398663209,0.06440521895764162,0.06440556578547962
binary,SW,0.46,0.8391890949811477,0.8392243901785914,0.8392520565204371,0.06440443992984848,0.06440522186930843,0.06440556793037752
binary,SW,0.4625,0.8391894242747168,0.8392245905389111,0.8392521763319679,0.06440444582962528,0.06440522477853496,0.0644055700767943
binary,SW,0.465,0.8391897512063689,0.8392247901301815,0.8392522962224536,0.06440445168708252,0.064405227685122,0.06440557222462577
binary,SW,0.4675,0.8391900758345947,0.8392249889649535,0.8392524161865001,0.06440445750326841,0.06440523058888799,0.06440557437377317
binary,SW,0.47,0.8391903982159884,0.8392251870553153,0.8392525362185442,0.06440446327919555,0.06440523348966451,0.06440557652413989
binary,SW,0.4725,0.839190718403877,0.8392253844128075,0.8392526563133755,0.06440446901582189,0.06440523638729799,0.06440557867563054
binary,SW,0.475,0.8391910364482613,0.8392255810484146,0.8392527764661092,0.06440447471404054,0.0644052392816484,0.06440558082815873
binary,SW,0.4775,0.8391913523977335,0.8392257769727631,0.8392528966717975,0.06440448037472503,0.06440524217258622,0.06440558298163412
binary,SW,0.48,0.83919166629827,0.8392259721960097,0.8392530169257074,0.06440448599869637,0.06440524505999291,0.06440558513597364
