system,eos,step,pvi,component,mass_rate_kg_s,total_mass_fraction,hydrocarbon_normalized_mass_fraction,reservoir_watercut
lmh,CPA,248,0.62,Middle_nC10,1.456684712680329e-07,0.027515636252593966,0.11914240414183118,0.757031999926985
lmh,CPA,248,0.62,Heavy_squalane,1.034646326378109e-06,0.1954366083400383,0.8462383773794255,0.757031999926985
lmh,CPA,249,0.6225,H2O,4.074175813521663e-06,0.7694639747778173,0.0,0.7574491608576605
lmh,CPA,249,0.6225,Light_nC4,4.229755035751192e-08,0.007988472444767497,0.034651731489985044,0.7574491608576605
lmh,CPA,249,0.6225,Middle_nC10,1.454345994222085e-07,0.027467318560536434,0.11914545040873488,0.7574491608576605
lmh,CPA,249,0.6225,Heavy_squalane,1.032915377450965e-06,0.19508023421687887,0.8462028181012801,0.7574491608576605
lmh,CPA,250,0.625,H2O,4.076989544156051e-06,0.7698794565683601,0.0,0.757870858525621
lmh,CPA,250,0.625,Light_nC4,4.226797111927326e-08,0.00798168410370289,0.03468479599725065,0.757870858525621
lmh,CPA,250,0.625,Middle_nC10,1.451982207610498e-07,0.02741854647492103,0.11914862561180262,0.757870858525621
lmh,CPA,250,0.625,Heavy_squalane,1.031164908692496e-06,0.19472031285301603,0.8461665783909468,0.757870858525621
lmh,CPA,251,0.6275,H2O,4.079856021612771e-06,0.7703048206590342,0.0,0.7583034289908945
lmh,CPA,251,0.6275,Light_nC4,4.22378300067844e-08,0.007974792222089572,0.03471902303291952,0.7583034289908945
lmh,CPA,251,0.6275,Middle_nC10,1.44955831201077e-07,0.027368655895040013,0.1191520691621187,0.7583034289908945
lmh,CPA,251,0.6275,Heavy_squalane,1.029367932899662e-06,0.1943517312238362,0.8461289078049619,0.7583034289908945
lmh,CPA,252,0.63,H2O,4.082805258357784e-06,0.770745651265609,0.0,0.7587529319416386
lmh,CPA,252,0.63,Light_nC4,4.2206808739001e-08,0.007967735963597998,0.03475500468184898,0.7587529319416386
lmh,CPA,252,0.63,Middle_nC10,1.447040788163931e-07,0.02731701181187157,0.11915591552647253,0.7587529319416386
lmh,CPA,252,0.63,Heavy_squalane,1.027498637788269e-06,0.19396960095892143,0.8460890797916786,0.7587529319416386
lmh,CPA,253,0.6325,H2O,4.085865452734857e-06,0.7712071898102953,0.0,0.7592250569144049
lmh,CPA,253,0.6325,Light_nC4,4.217460782968217e-08,0.007960458111490126,0.03479330537043395,0.7592250569144049
lmh,CPA,253,0.6325,Middle_nC10,1.444398151282833e-07,0.027263018131750156,0.1191602922711815,0.7592250569144049
lmh,CPA,253,0.6325,Heavy_squalane,1.025532781243006e-06,0.19356933394646433,0.8460464023583845,0.7592250569144049
lmh,CPA,254,0.635,H2O,4.089062592548644e-06,0.771694258758446,0.0,0.7597250405600942
lmh,CPA,254,0.635,Light_nC4,4.214095110063677e-08,0.007952905901279611,0.034834454263089294,0.7597250405600942
lmh,CPA,254,0.635,Middle_nC10,1.441601414649888e-07,0.027206126341293914,0.11916531837238846,0.7597250405600942
lmh,CPA,254,0.635,Heavy_squalane,1.023448047821783e-06,0.19314670899898045,0.8460002273645223,0.7597250405600942
lmh,CPA,255,0.6375,H2O,4.092420079071503e-06,0.7722111941652607,0.0,0.7602575933288732
lmh,CPA,255,0.6375,Light_nC4,4.210558944496267e-08,0.007945031760694459,0.03487893854827342,0.7602575933288732
lmh,CPA,255,0.6375,Middle_nC10,1.438624492178108e-07,0.027145843183144017,0.11917110273995776,0.7602575933288732
lmh,CPA,255,0.6375,Heavy_squalane,1.021224358740243e-06,0.1926979308909009,0.8459499587117688,0.7602575933288732
lmh,CPA,256,0.64,H2O,4.095958412557308e-06,0.7727617860167504,0.0,0.7608268345836117
lmh,CPA,256,0.64,Light_nC4,4.206830436682525e-08,0.007936793966837987,0.03492719744498183,0.7608268345836117
lmh,CPA,256,0.64,Middle_nC10,1.435444561676479e-07,0.02708173744656221,0.11917774291501206,0.7608268345836117
lmh,CPA,256,0.64,Heavy_squalane,1.018844151105582e-06,0.1922196825698493,0.845895059640006,0.7608268345836117
lmh,CPA,257,0.6425,H2O,4.09969490070254e-06,0.7733492264168785,0.0,0.7614362362002167
lmh,CPA,257,0.6425,Light_nC4,4.202891089310155e-08,0.007928157219883401,0.0349796168552491,0.7614362362002167
lmh,CPA,257,0.6425,Middle_nC10,1.432042374749669e-07,0.02701344586688795,0.11918532392293421,0.7614362362002167
lmh,CPA,257,0.6425,Heavy_squalane,1.016292616394407e-06,0.19170917049635006,0.8458350592218166,0.7614362362002167
lmh,CPA,258,0.645,H2O,4.103643431819643e-06,0.7739760667268761,0.0,0.7620885758524953
lmh,CPA,258,0.645,Light_nC4,4.198726016030613e-08,0.007919093120890838,0.03503652469989328,0.7620885758524953
lmh,CPA,258,0.645,Middle_nC10,1.428402519253962e-07,0.026940678007804357,0.11919391728861584,0.7620885758524953
lmh,CPA,258,0.645,Heavy_squalane,1.013557901991454e-06,0.19116416214442872,0.8457695580114909,0.7620885758524953
lmh,CPA,259,0.6475,H2O,4.107814293270973e-06,0.7746441856029421,0.0,0.7627859020965224
lmh,CPA,259,0.6475,Light_nC4,4.194324125649315e-08,0.007909580532378896,0.035098187076029394,0.7627859020965224
lmh,CPA,259,0.6475,Middle_nC10,1.424513612054207e-07,0.026863219904991076,0.11920358024426365,0.7627859020965224
lmh,CPA,259,0.6475,Heavy_squalane,1.01063125929089e-06,0.19058301395968788,0.8456982326797069,0.7627859020965224
lmh,CPA,260,0.65,H2O,4.112214068746498e-06,0.7753547703151911,0.0,0.7635295138428346
lmh,CPA,260,0.65,Light_nC4,4.189678239272903e-08,0.007899605795318464,0.03516480544190543,0.7635295138428346
lmh,CPA,260,0.65,Middle_nC10,1.420368414974971e-07,0.026780936199937915,0.11921435517466011,0.7635295138428346
lmh,CPA,260,0.65,Heavy_squalane,1.007507132463318e-06,0.18996468768955257,0.8456208393834345,0.7635295138428346
lmh,CPA,261,0.6525,H2O,4.116845612445907e-06,0.7761083136391389,0.0,0.7643199567090112
lmh,CPA,261,0.6525,Light_nC4,4.184785112387512e-08,0.007889162777196375,0.03523651505523472,0.7643199567090112
lmh,CPA,261,0.6525,Middle_nC10,1.415963855097056e-07,0.026693770503102385,0.11922626934918099,0.7643199567090112
lmh,CPA,261,0.6525,Heavy_squalane,1.004183173689967e-06,0.1893087530805624,0.8455372155955843,0.7643199567090112
lmh,CPA,262,0.655,H2O,4.121708128016057e-06,0.7769046279996857,0.0,0.7651570380851366
lmh,CPA,262,0.655,Light_nC4,4.179645371075535e-08,0.00787825273243947,0.035313384862274824,0.7651570380851366
lmh,CPA,262,0.655,Middle_nC10,1.411300945677351e-07,0.02660174379511027,0.11923933498303495,0.7651570380851366
lmh,CPA,262,0.655,Heavy_squalane,1.000660181619112e-06,0.18861537547276458,0.8454472801546903,0.7651570380851366
lmh,CPA,263,0.6575,H2O,4.126797329550296e-06,0.7777428775338157,0.0,0.7660398616423639
lmh,CPA,263,0.6575,Light_nC4,4.174263331196588e-08,0.007866883967239802,0.035395418963172796,0.7660398616423639
lmh,CPA,263,0.6575,Middle_nC10,1.406384594427891e-07,0.026504950789739173,0.11925354965293321,0.7660398616423639
lmh,CPA,263,0.6575,Heavy_squalane,9.969419534111074e-07,0.18788528770920537,0.845351031383894,0.7660398616423639
lmh,CPA,264,0.66,H2O,4.132105697847579e-06,0.7786216274664799,0.0,0.7669668806413458
lmh,CPA,264,0.66,Light_nC4,4.168646720399033e-08,0.007855071314997197,0.03548255967871395,0.7669668806413458
lmh,CPA,264,0.66,Middle_nC10,1.401223308352043e-07,0.026403554327309408,0.11926889707038343,0.7669668806413458
lmh,CPA,264,0.66,Heavy_squalane,9.93035057123772e-07,0.18711974689121352,0.8452485432509027,0.7669668806413458
lmh,CPA,265,0.6625,H2O,4.137622836383736e-06,0.7795389089069222,0.0,0.7679359679977548
lmh,CPA,265,0.6625,Light_nC4,4.162806327957973e-08,0.007842835442496171,0.03557469213097999,0.7679359679977548
lmh,CPA,265,0.6625,Middle_nC10,1.395828811250613e-07,0.026297778013380898,0.11928534818998104,0.7679359679977548
lmh,CPA,265,0.6625,Heavy_squalane,9.88948536563241e-07,0.1863204776372006,0.8451399596790391,0.7679359679977548
lmh,CPA,266,0.665,H2O,4.14333587618742e-06,0.7804922960473555,0.0,0.7689444998397308
lmh,CPA,266,0.665,Light_nC4,4.156755564220543e-08,0.007830202019275924,0.03567165014383811,0.7689444998397308
lmh,CPA,266,0.665,Middle_nC10,1.390215580065961e-07,0.026187897445691093,0.1193028626063199,0.7689444998397308
lmh,CPA,266,0.665,Heavy_squalane,9.846935540885577e-07,0.18548960448767748,0.845025487249842,0.7689444998397308
lmh,CPA,267,0.6675,H2O,4.149229914616969e-06,0.7814789893169418,0.0,0.7699894455685337
lmh,CPA,267,0.6675,Light_nC4,4.150509986919582e-08,0.007817200821534158,0.035773222891011563,0.7699894455685337
lmh,CPA,267,0.6675,Middle_nC10,1.384400345476315e-07,0.026074230762233575,0.11932139010674592,0.7699894455685337
lmh,CPA,267,0.6675,Heavy_squalane,9.80283005934051e-07,0.18462957909929043,0.8449053870022426,0.7699894455685337
lmh,CPA,268,0.67,H2O,4.155288515362765e-06,0.7824959061286332,0.0,0.7710674662071875
lmh,CPA,268,0.67,Light_nC4,4.144086802079118e-08,0.007803864750377056,0.035879162600922394,0.7710674662071875
lmh,CPA,268,0.67,Middle_nC10,1.37840155294602e-07,0.02595712832439621,0.11934087245156597,0.7710674662071875
lmh,CPA,268,0.67,Heavy_squalane,9.757311067538244e-07,0.1837431007965935,0.8447799649475117,0.7710674662071875
lmh,CPA,269,0.6725,H2O,4.161494215348234e-06,0.7835397784997187,0.0,0.7721750202620977
lmh,CPA,269,0.6725,Light_nC4,4.137504291136551e-08,0.007790228768941077,0.03598919337209932,0.7721750202620977
lmh,CPA,269,0.6725,Middle_nC10,1.372238771559105e-07,0.025836961617070858,0.11936124539647704,0.7721750202620977
lmh,CPA,269,0.6725,Heavy_squalane,9.710529346875899e-07,0.18283303111426943,0.8446495612314237,0.7721750202620977
lmh,CPA,270,0.675,H2O,4.167828984827241e-06,0.7846072359235634,0.0,0.7733084536219809
lmh,CPA,270,0.675,Light_nC4,4.130781354762964e-08,0.007776329001895228,0.0361030187584929,0.7733084536219809
lmh,CPA,270,0.675,Middle_nC10,1.365932201600693e-07,0.02571411382421035,0.11938244041979588,0.7733084536219809
lmh,CPA,270,0.675,Heavy_squalane,9.662640518756878e-07,0.1819023212503311,0.8445145408217113,0.7733084536219809
lmh,CPA,271,0.6775,H2O,4.174274635157719e-06,0.785694882920189,0.0,0.7744640837281392
lmh,CPA,271,0.6775,Light_nC4,4.123937061774617e-08,0.007762201891631913,0.03622032920819679,0.7744640837281392
lmh,CPA,271,0.6775,Middle_nC10,1.359502205520278e-07,0.025588971008268003,0.11940438640454028,0.7744640837281392
lmh,CPA,271,0.6775,Heavy_squalane,9.613801435419015e-07,0.18095394417991112,0.844375284387263,0.7744640837281392
lmh,CPA,272,0.68,H2O,4.180813199505663e-06,0.7867993685299569,0.0,0.7756382750416895
lmh,CPA,272,0.68,Light_nC4,4.116990258539788e-08,0.007747883440585425,0.03634080906403921,0.7756382750416895
lmh,CPA,272,0.68,Middle_nC10,1.352968892073674e-07,0.025461914204875494,0.11942701121151773,0.7756382750416895
lmh,CPA,272,0.68,Heavy_squalane,9.564166977533513e-07,0.17999083382458214,0.8442321797244431,0.7756382750416895
lmh,CPA,273,0.6825,H2O,4.187427246605988e-06,0.7879174454928982,0.0,0.7768275033480362
lmh,CPA,273,0.6825,Light_nC4,4.109959224388669e-08,0.0077334085643757065,0.03646414285394107,0.7768275033480362
lmh,CPA,273,0.6825,Middle_nC10,1.346351758171437e-07,0.025333312689626464,0.11945024308342221,0.7768275033480362
lmh,CPA,273,0.6825,Heavy_squalane,9.513887299055376e-07,0.17901583325309972,0.8440856140626366,0.7768275033480362
lmh,CPA,274,0.685,H2O,4.194100143524363e-06,0.7890460180737622,0.0,0.7780284077645425
lmh,CPA,274,0.685,Light_nC4,4.102861400725859e-08,0.007718810567624854,0.03659002071041168,0.7780284077645425
lmh,CPA,274,0.685,Middle_nC10,1.339669401862408e-07,0.025203518535600065,0.11947401184592348,0.7780284077645425
lmh,CPA,274,0.685,Heavy_squalane,9.463105618094331e-07,0.1780316528230129,0.8439359674436647,0.7780284077645425
lmh,CPA,275,0.6875,H2O,4.20081625096845e-06,0.7901821784602149,0.0,0.7792378303633384
lmh,CPA,275,0.6875,Light_nC4,4.095713178682623e-08,0.007704120743518693,0.03671814284878492,0.7792378303633384
lmh,CPA,275,0.6875,Middle_nC10,1.332939301766547e-07,0.02507286247005709,0.11949824989152713,0.7792378303633384
lmh,CPA,275,0.6875,Heavy_squalane,9.411956520900756e-07,0.1770408383262094,0.843783607259688,0.7792378303633384
lmh,CPA,276,0.69,H2O,4.207561066672089e-06,0.7913232323218098,0.0,0.7804528440396936
lmh,CPA,276,0.69,Light_nC4,4.088529754418958e-08,0.0076893680910249,0.0368482230991953,0.7804528440396936
lmh,CPA,276,0.69,Middle_nC10,1.326177663524663e-07,0.024941650963686612,0.11952289294680972,0.7804528440396936
lmh,CPA,276,0.69,Heavy_squalane,9.360564780689497e-07,0.17604574862347872,0.843628883953995,0.7804528440396936
lmh,CPA,277,0.6925,H2O,4.214321310392774e-06,0.792466714538488,0.0,0.7816707697145236
lmh,CPA,277,0.6925,Light_nC4,4.081325034944186e-08,0.0076745791390653625,0.036979991532436134,0.7816707697145236
lmh,CPA,277,0.6925,Middle_nC10,1.31939932348849e-07,0.02481016443788382,0.11954788063375495,0.7816707697145236
lmh,CPA,277,0.6925,Heavy_squalane,9.309044618320889e-07,0.17504854188456273,0.8434721278338089,0.7816707697145236
lmh,CPA,278,0.695,H2O,4.221084956888492e-06,0.793610396414434,0.0,0.7828891842937158
lmh,CPA,278,0.695,Light_nC4,4.074111586597034e-08,0.007659777863507531,0.03711319625812404,0.7828891842937158
lmh,CPA,278,0.695,Middle_nC10,1.312617701684516e-07,0.024678656440554808,0.11957315684422745,0.7828891842937158
lmh,CPA,278,0.695,Heavy_squalane,9.257499343536133e-07,0.17405116928150363,0.8433136468976484,0.7828891842937158
lmh,CPA,279,0.6975,H2O,4.227841257945181e-06,0.7947522858520579,0.0,0.7841059209807731
lmh,CPA,279,0.6975,Light_nC4,4.06690064994109e-08,0.007644985681048979,0.0372476044996949,0.7841059209807731
lmh,CPA,279,0.6975,Middle_nC10,1.305844805576275e-07,0.024547353622831728,0.11959866995224147,0.7841059209807731
lmh,CPA,279,0.6975,Heavy_squalane,9.206021381750225e-07,0.17305537484406136,0.8431537255480636,0.7841059209807731
lmh,CPA,280,0.7,H2O,4.234580688899847e-06,0.7958906218835502,0.0,0.7853190634555518
lmh,CPA,280,0.7,Light_nC4,4.059702143479701e-08,0.007630221504825033,0.03738300305080441,0.7853190634555518
lmh,CPA,280,0.7,Middle_nC10,1.299091253762544e-07,0.024416456357788063,0.11962437288823558,0.7853190634555518
lmh,CPA,280,0.7,Heavy_squalane,9.154692463275007e-07,0.1720627002538367,0.84299262406096,0.7853190634555518
lmh,CPA,281,0.7025,H2O,4.241294920343201e-06,0.7970238649050074,0.0,0.7865269353776615
lmh,CPA,281,0.7025,Light_nC4,4.052524738922719e-08,0.007615501847199949,0.0375191982231601,0.7865269353776615
lmh,CPA,281,0.7025,Middle_nC10,1.29236634069319e-07,0.02428613984827722,0.11965022310091449,0.7865269353776615
lmh,CPA,281,0.7025,Heavy_squalane,9.103584118426975e-07,0.17107449339951541,0.8428305786759254,0.7865269353776615
lmh,CPA,282,0.705,H2O,4.247976741945851e-06,0.7981506838281485,0.0,0.7877280865324771
lmh,CPA,282,0.705,Light_nC4,4.045375924227977e-08,0.007600840956547887,0.037656015391583704,0.7877280865324771
lmh,CPA,282,0.705,Middle_nC10,1.28567811032275e-07,0.02415655558572889,0.11967618243087014,0.7877280865324771
lmh,CPA,282,0.705,Heavy_squalane,9.052758247525721e-07,0.17009191962957473,0.8426678021775461,0.7877280865324771
lmh,CPA,283,0.7075,H2O,4.254619971120698e-06,0.799269941199786,0.0,0.7889212767589225
lmh,CPA,283,0.7075,Light_nC4,4.038262074815912e-08,0.007586250976576057,0.037793298233059505,0.7889212767589225
lmh,CPA,283,0.7075,Middle_nC10,1.279033440982535e-07,0.024027833040453462,0.11970221691793699,0.7889212767589225
lmh,CPA,283,0.7075,Heavy_squalane,9.002267777867407e-07,0.16911597478318446,0.8425044848490035,0.7889212767589225
lmh,CPA,284,0.71,H2O,4.261219397796564e-06,0.8003806771685555,0.0,0.7901054586137498
lmh,CPA,284,0.71,Light_nC4,4.031188572043212e-08,0.007571742118592798,0.03793090774577099,0.7901054586137498
lmh,CPA,284,0.71,Middle_nC10,1.272438150134869e-07,0.02390008148340528,0.11972829656168178,0.7901054586137498
lmh,CPA,284,0.71,Heavy_squalane,8.952157465148377e-07,0.1681474992294464,0.8423407956925472,0.7901054586137498
lmh,CPA,285,0.7125,H2O,4.267770662503673e-06,0.8014820930069663,0.0,0.7912797595419389
lmh,CPA,285,0.7125,Light_nC4,4.024159863430512e-08,0.007557322839003743,0.038068721121812664,0.7912797595419389
lmh,CPA,285,0.7125,Middle_nC10,1.265897082526045e-07,0.0237733918588582,0.1197543950515882,0.7912797595419389
lmh,CPA,285,0.7125,Heavy_squalane,8.902464579673302e-07,0.16718719229517173,0.8421768838265992,0.7912797595419389
lmh,CPA,286,0.715,H2O,4.274270194137046e-06,0.8025735347392583,0.0,0.7924434641513497
lmh,CPA,286,0.715,Light_nC4,4.017179578846522e-08,0.0075430000160019006,0.038206630534765626,0.7924434641513497
lmh,CPA,286,0.715,Middle_nC10,1.259414215676049e-07,0.023647838645354222,0.1197804894805894,0.7924434641513497
lmh,CPA,286,0.715,Heavy_squalane,8.85321971410744e-07,0.16623562659938562,0.842012879984645,0.7924434641513497
lmh,CPA,287,0.7175,H2O,4.280715113771447e-06,0.8036544772932178,0.0,0.7935959970469091
lmh,CPA,287,0.7175,Light_nC4,4.010250609130616e-08,0.007528779120870379,0.038344541892680085,0.7935959970469091
lmh,CPA,287,0.7175,Middle_nC10,1.25299275129068e-07,0.023523481657332874,0.11980656005312783,0.7935959970469091
lmh,CPA,287,0.7175,Heavy_squalane,8.804447489988763e-07,0.16529326192857893,0.841848898054192,0.7935959970469091
lmh,CPA,288,0.72,H2O,4.287103153938863e-06,0.8047245094595517,0.0,0.7947369065321718
lmh,CPA,288,0.72,Light_nC4,4.003375190965727e-08,0.007514664380707776,0.03848237359389056,0.7947369065321718
lmh,CPA,288,0.72,Middle_nC10,1.246635205302824e-07,0.023400367755103214,0.11983258979577972,0.7947369065321718
lmh,CPA,288,0.72,Heavy_squalane,8.756167251356415e-07,0.16436045840463737,0.8416850366103297,0.7947369065321718
lmh,CPA,289,0.7225,H2O,4.293432586904342e-06,0.8057833198431577,0.0,0.7958658493826493
lmh,CPA,289,0.7225,Light_nC4,3.996554989833988e-08,0.007500658930727769,0.03862005531487051,0.7958658493826493
lmh,CPA,289,0.7225,Middle_nC10,1.240343493118983e-07,0.02327853244231084,0.11985856427734186,0.7958658493826493
lmh,CPA,289,0.7225,Heavy_squalane,8.7083937205697e-07,0.1634374887838038,0.8415213804077876,0.7958658493826493
lmh,CPA,290,0.725,H2O,4.299702158014511e-06,0.8068306839280341,0.0,0.7969825768195147
lmh,CPA,290,0.725,Light_nC4,3.989791175841068e-08,0.007486764954483205,0.03875752685117955,0.7969825768195147
lmh,CPA,290,0.725,Middle_nC10,1.234119007947869e-07,0.023158001336794125,0.1198844713420559,0.7969825768195147
lmh,CPA,290,0.725,Heavy_squalane,8.661137601017336e-07,0.1625245497806885,0.8413580018067646,0.7969825768195147
lmh,CPA,291,0.7275,H2O,4.305911018877602e-06,0.8078664522949753,0.0,0.7980869217305955
lmh,CPA,291,0.7275,Light_nC4,3.983084487241728e-08,0.007472983811769272,0.038894737025531104,0.7980869217305955
lmh,CPA,291,0.7275,Middle_nC10,1.227962690429046e-07,0.02303879151051508,0.11991030085951285,0.7980869217305955
lmh,CPA,291,0.7275,Heavy_squalane,8.614406113985606e-07,0.1616217723827404,0.8411949621149561,0.7980869217305955
lmh,CPA,292,0.73,H2O,4.312058658350418e-06,0.8088905399954033,0.0,0.7991787871421099
lmh,CPA,292,0.73,Light_nC4,3.976435279822356e-08,0.007459316154068167,0.039031642671633046,0.7991787871421099
lmh,CPA,292,0.73,Middle_nC10,1.221875089028615e-07,0.022920912698098293,0.11993604449275812,0.7991787871421099
lmh,CPA,292,0.73,Heavy_squalane,8.56820346600643e-07,0.1607292311524303,0.8410323128356089,0.7991787871421099
lmh,CPA,293,0.7325,H2O,4.318144881319149e-06,0.8099029170469153,0.0,0.8002581359045702
lmh,CPA,293,0.7325,Light_nC4,3.969843608601594e-08,0.0074457620278925805,0.039168207698011694,0.8002581359045702
lmh,CPA,293,0.7325,Middle_nC10,1.215856425628272e-07,0.02280436837787966,0.11996169548539415,0.8002581359045702
lmh,CPA,293,0.7325,Heavy_squalane,8.522531347996845e-07,0.1598469525473125,0.8408700968165942,0.8002581359045702
lmh,CPA,294,0.735,H2O,4.32416972983673e-06,0.8109035999950744,0.0,0.8013249815332211
lmh,CPA,294,0.735,Light_nC4,3.96330924494299e-08,0.0074323209665948485,0.03930440223294177,0.8013249815332211
lmh,CPA,294,0.735,Middle_nC10,1.209906636689029e-07,0.022689156731738897,0.1199872484677016,0.8013249815332211
lmh,CPA,294,0.735,Heavy_squalane,8.477389258667566e-07,0.15897492230659185,0.8407083492993567,0.8013249815332211
lmh,CPA,295,0.7375,H2O,4.330133467020545e-06,0.8118926444692779,0.0,0.8023793801261324
lmh,CPA,295,0.7375,Light_nC4,3.956831741125341e-08,0.007418992071467686,0.039440201849289216,0.8023793801261324
lmh,CPA,295,0.7375,Middle_nC10,1.204025424793542e-07,0.022575271491954606,0.12001269928154179,0.8023793801261324
lmh,CPA,295,0.7375,Heavy_squalane,8.432774896602836e-07,0.15811309196729972,0.8405470988691691,0.8023793801261324
lmh,CPA,296,0.74,H2O,4.336036534337939e-06,0.8128701386487117,0.0,0.8034214232681525
lmh,CPA,296,0.74,Light_nC4,3.950410460664624e-08,0.007405774082966949,0.039575586865126286,0.8034214232681525
lmh,CPA,296,0.74,Middle_nC10,1.198212295781412e-07,0.02246270268456454,0.12003804482276924,0.8034214232681525
lmh,CPA,296,0.74,Heavy_squalane,8.388684447546468e-07,0.15726138458375685,0.8403863683121044,0.8034214232681525
lmh,CPA,297,0.7425,H2O,4.341879512267855e-06,0.8138361975592842,0.0,0.8044512318357376
lmh,CPA,297,0.7425,Light_nC4,3.944044603076749e-08,0.007392665442933142,0.03971054171654745,0.8044512318357376
lmh,CPA,297,0.7425,Middle_nC10,1.1924665906873e-07,0.022351437278243066,0.12006328290034213,0.8044512318357376
lmh,CPA,297,0.7425,Heavy_squalane,8.345112831847044e-07,0.1564196997195396,0.8402261753831104,0.8044512318357376
lmh,CPA,298,0.745,H2O,4.34766310682381e-06,0.8147909581300776,0.0,0.8054689506255903
lmh,CPA,298,0.745,Light_nC4,3.937733244203504e-08,0.007379664348577259,0.039845054399451026,0.8054689506255903
lmh,CPA,298,0.745,Middle_nC10,1.186787519157527e-07,0.022241459746811208,0.12008841211128354,0.8054689506255903
lmh,CPA,298,0.745,Heavy_squalane,8.302053959070645e-07,0.15558791777453387,0.8400665334892653,0.8054689506255903
lmh,CPA,299,0.7475,H2O,4.353388117834007e-06,0.8157345749199234,0.0,0.8064747437098679
lmh,CPA,299,0.7475,Light_nC4,3.931475352792802e-08,0.007366768799181244,0.039979115973492324,0.8064747437098679
lmh,CPA,299,0.7475,Middle_nC10,1.181174182786768e-07,0.022132752555527855,0.12011343172985153,0.8064747437098679
lmh,CPA,299,0.7475,Heavy_squalane,8.25950090922646e-07,0.1547659037253675,0.8399074522966561,0.8064747437098679
lmh,CPA,300,0.75,H2O,4.359055430428732e-06,0.8166672164373504,0.0,0.807468790435091
lmh,CPA,300,0.75,Light_nC4,3.925269821869177e-08,0.0073539766363469854,0.04011272012260667,0.807468790435091
lmh,CPA,300,0.75,Middle_nC10,1.175625600378543e-07,0.022025296579887815,0.12013834160959654,0.807468790435091
lmh,CPA,300,0.75,Heavy_squalane,8.217446124955195e-07,0.15395351034641472,0.8397489382677967,0.807468790435091
lmh,CPA,301,0.7525,H2O,4.36466597479497e-06,0.8175890619878846,0.0,0.8084512819937285
lmh,CPA,301,0.7525,Light_nC4,3.919115465904924e-08,0.007341285578541749,0.04024586276758334,0.8084512819937285
lmh,CPA,301,0.7525,Middle_nC10,1.170140720662573e-07,0.0219190714644614,0.12016314209735367,0.8084512819937285
lmh,CPA,301,0.7525,Heavy_squalane,8.175881513760661e-07,0.1531505809691123,0.839590995135063,0.8084512819937285
lmh,CPA,302,0.755,H2O,4.370220739645637e-06,0.8185002989931113,0.0,0.8094224185076305
lmh,CPA,302,0.755,Light_nC4,3.913011061474836e-08,0.0073286932504928945,0.04037854172671467,0.8094224185076305
lmh,CPA,302,0.755,Middle_nC10,1.164718446039073e-07,0.021814055928055343,0.12018783395807026,0.8094224185076305
lmh,CPA,302,0.755,Heavy_squalane,8.134798625345511e-07,0.15235695182834053,0.8394336243152152,0.8094224185076305
lmh,CPA,303,0.7575,H2O,4.375720740996056e-06,0.8194011207154013,0.0,0.8103824065518893
lmh,CPA,303,0.7575,Light_nC4,3.906955343320081e-08,0.007316197208171849,0.04051075641860734,0.8103824065518893
lmh,CPA,303,0.7575,Middle_nC10,1.159357641198755e-07,0.02171022802273204,0.12021241830919528,0.8103824065518893
lmh,CPA,303,0.7575,Heavy_squalane,8.094188721481915e-07,0.15157245405369482,0.8392768252721975,0.8103824065518893
lmh,CPA,304,0.76,H2O,4.381167018933104e-06,0.8202917243384964,0.0,0.8113314570653526
lmh,CPA,304,0.76,Light_nC4,3.900947021891199e-08,0.007303794959908861,0.040642507603078894,0.8113314570653526
lmh,CPA,304,0.76,Middle_nC10,1.15405714665085e-07,0.021607565352345797,0.12023689656365934,0.8113314570653526
lmh,CPA,304,0.76,Heavy_squalane,8.054042878681422e-07,0.15079691534924902,0.8391205958332617,0.8113314570653526
lmh,CPA,305,0.7625,H2O,4.386560629095394e-06,0.8211723093570675,0.0,0.8122697835961509
lmh,CPA,305,0.7625,Light_nC4,3.894984792825757e-08,0.007291483984104827,0.040773797155742655,0.8122697835961509
lmh,CPA,305,0.7625,Middle_nC10,1.148815788502847e-07,0.02150604525589991,0.12026127038033112,0.8122697835961509
lmh,CPA,305,0.7625,Heavy_squalane,8.014352063359016e-07,0.15003016140292774,0.8389649324639262,0.8122697835961509
lmh,CPA,306,0.765,H2O,4.391902625705251e-06,0.8220430762285725,0.0,0.813197600833434
lmh,CPA,306,0.765,Light_nC4,3.88906733623692e-08,0.007279261744166941,0.04090462787228561,0.813197600833434
lmh,CPA,306,0.765,Middle_nC10,1.143632384095901e-07,0.02140564496112541,0.12028554162140594,0.813197600833434
lmh,CPA,306,0.765,Heavy_squalane,7.975107176923527e-07,0.1492720170661352,0.8388098305063084,0.813197600833434
lmh,CPA,307,0.7675,H2O,4.39719407525804e-06,0.8229042252550709,0.0,0.8141151233879563
lmh,CPA,307,0.7675,Light_nC4,3.883193340765363e-08,0.007267125700861067,0.04103500329879638,0.8141151233879563
lmh,CPA,307,0.7675,Middle_nC10,1.13850575395514e-07,0.021306341711831673,0.12030971231537949,0.8141151233879563
lmh,CPA,307,0.7675,Heavy_squalane,7.936299143956051e-07,0.1485223073322364,0.8386552843858242,0.8141151233879563
lmh,CPA,308,0.77,H2O,4.402436031874124e-06,0.8237559556608687,0.0,0.8150225647855717
