system,eos,pvi,mu_o_min_mPa_s,mu_o_avg_mPa_s,mu_o_max_mPa_s,mu_w_min_mPa_s,mu_w_avg_mPa_s,mu_w_max_mPa_s
binary,PR,0.9575,0.9361596084369639,0.9361847077153195,0.9362061020789201,0.06617270181504545,0.06617318920175506,0.06617343811437813
binary,PR,0.96,0.9361597871550956,0.9361848480090975,0.9362062176029278,0.06617270464539973,0.06617319128574985,0.06617343994383292
binary,PR,0.9625,0.9361599654741387,0.93618498808883,0.936206333027873,0.06617270746943317,0.06617319336719012,0.0661734417717186
binary,PR,0.965,0.9361601433967263,0.9361851279556074,0.9362064483539642,0.06617271028718869,0.06617319544608426,0.06617344359803835
binary,PR,0.9675,0.9361603209255278,0.9361852676105249,0.9362065635813582,0.0661727130987056,0.06617319752244029,0.06617344542279523
binary,PR,0.97,0.9361604980631324,0.9361854070546609,0.936206678710255,0.06617271590402725,0.06617319959626608,0.06617344724599172
binary,PR,0.9725,0.9361606748121182,0.9361855462890775,0.9362067937408419,0.06617271870319316,0.06617320166757065,0.06617344906763048
binary,PR,0.975,0.9361608511750096,0.9361856853148456,0.9362069086733007,0.06617272149624454,0.06617320373636135,0.06617345088771583
binary,PR,0.9775,0.9361610271543168,0.936185824133002,0.9362070235078368,0.06617272428322074,0.06617320580264668,0.06617345270625026
binary,PR,0.98,0.936161202752561,0.9361859627445854,0.9362071382446057,0.06617272706416107,0.06617320786643507,0.06617345452323628
binary,PR,0.9825,0.9361613779721379,0.9361861011506308,0.9362072528838272,0.06617272983910409,0.06617320992773405,0.06617345633867737
binary,PR,0.985,0.9361615528155174,0.9361862393521501,0.9362073674256709,0.06617273260808883,0.0661732119865521,0.06617345815257582
binary,PR,0.9875,0.9361617272850874,0.9361863773501579,0.9362074818703437,0.06617273537115312,0.06617321404289749,0.06617345996493428
binary,PR,0.99,0.9361619013832301,0.9361865151456551,0.9362075962180125,0.06617273812833423,0.06617321609677816,0.06617346177575785
binary,PR,0.9925,0.9361620751122941,0.9361866527396293,0.9362077104688878,0.06617274087967015,0.06617321814820167,0.06617346358504814
binary,PR,0.995,0.9361622484745707,0.9361867901330675,0.9362078246231538,0.06617274362519705,0.06617322019717654,0.06617346539280806
binary,PR,0.9975,0.9361624214723984,0.9361869273269356,0.9362079386809863,0.06617274636495114,0.06617322224371093,0.06617346719903976
binary,PR,1.0,0.9361625941080479,0.9361870643222047,0.9362080526425948,0.06617274909896911,0.0661732242878128,0.06617346900374821
