system,eos,step,pvi,component,cumulative_produced_kg,recovery_fraction_of_initial,relative_balance_error
binary,CPA,143,0.3575,Heavy_squalane,0.3985368710031801,0.2372903901000453,4.958187824697513e-07
binary,CPA,144,0.36,H2O,0.2813727876591999,1.3105887760530874,-8.567413776194854e-07
binary,CPA,144,0.36,Heavy_squalane,0.399978657745767,0.23814883548736504,4.958187783713586e-07
binary,CPA,145,0.3625,H2O,0.2846687813652136,1.3259409797717898,-8.567488480881735e-07
binary,CPA,145,0.3625,Heavy_squalane,0.4014106942109655,0.23900147552192214,4.958187358009577e-07
binary,CPA,146,0.365,H2O,0.2879743576749292,1.3413378177032085,-8.567450944241273e-07
binary,CPA,146,0.365,Heavy_squalane,0.4028331234293934,0.23984839536469818,4.9581875946587e-07
binary,CPA,147,0.3675,H2O,0.2912893772232115,1.3567786407071645,-8.567451450502972e-07
binary,CPA,147,0.3675,Heavy_squalane,0.4042460851438391,0.24068967821908827,4.958188409048979e-07
binary,CPA,148,0.37,H2O,0.2946137038185876,1.3722628144258813,-8.567470712872449e-07
binary,CPA,148,0.37,Heavy_squalane,0.4056497159140427,0.24152540539328837,4.958188584883244e-07
binary,CPA,149,0.3725,H2O,0.2979472043443138,1.3877897188231731,-8.551491375696194e-07
binary,CPA,149,0.3725,Heavy_squalane,0.4070441492173367,0.24235565636021708,4.958188313860505e-07
binary,CPA,150,0.375,H2O,0.3012897486621443,1.4033587477362128,-8.48318008760569e-07
binary,CPA,150,0.375,Heavy_squalane,0.4084295155441218,0.24318050881436223,4.958187458486299e-07
binary,CPA,151,0.3775,H2O,0.3046412095215758,1.4189693084528099,-8.415846241083755e-07
binary,CPA,151,0.3775,Heavy_squalane,0.4098059424896103,0.24400003872640533,4.958186749860992e-07
binary,CPA,152,0.38,H2O,0.3080014624724579,1.4346208213043632,-8.349478136090844e-07
binary,CPA,152,0.38,Heavy_squalane,0.4111735548412814,0.24481432039529283,4.958187478317232e-07
binary,CPA,153,0.3825,H2O,0.3113703857797376,1.4503127192687542,-8.28417435218178e-07
binary,CPA,153,0.3825,Heavy_squalane,0.4125324746619535,0.24562342649769758,4.958187400315565e-07
binary,CPA,154,0.385,H2O,0.3147478603461428,1.46604444761022,-8.219855060988408e-07
binary,CPA,154,0.385,Heavy_squalane,0.4138828213712391,0.24642742813651747,4.958187346111017e-07
binary,CPA,155,0.3875,H2O,0.3181337696334182,1.481815463512482,-8.156379304386153e-07
binary,CPA,155,0.3875,Heavy_squalane,0.4152247118219722,0.24722639488638046,4.958187046002912e-07
binary,CPA,156,0.39,H2O,0.3215279995896008,1.4976252357400084,-8.09385992294895e-07
binary,CPA,156,0.39,Heavy_squalane,0.4165582603750232,0.24802039483818994,4.958188122161495e-07
binary,CPA,157,0.3925,H2O,0.3249304385751434,1.513473244293908,-8.0322103323316e-07
binary,CPA,157,0.3925,Heavy_squalane,0.4178835789699619,0.24880949464119748,4.958188406404855e-07
binary,CPA,158,0.395,H2O,0.3283409772968434,1.5293589801041823,-7.971452952967269e-07
binary,CPA,158,0.395,Heavy_squalane,0.4192007771953787,0.24959375954487245,4.95818885987217e-07
binary,CPA,159,0.3975,H2O,0.3317595087391803,1.5452819447099062,-7.911504021654548e-07
binary,CPA,159,0.3975,Heavy_squalane,0.4205099623549919,0.2503732534382626,4.958188841363299e-07
binary,CPA,160,0.4,H2O,0.3351859281011636,1.5612416499650759,-7.85238468345642e-07
binary,CPA,160,0.4,Heavy_squalane,0.4218112395328814,0.25114803888883447,4.95818937812053e-07
binary,CPA,161,0.4025,H2O,0.3386201327322762,1.5772376177402436,-7.794122468016137e-07
binary,CPA,161,0.4025,Heavy_squalane,0.4231047116554986,0.2519181771793941,4.95818938473084e-07
binary,CPA,162,0.405,H2O,0.3420620220736483,1.5932693796485156,-7.736740703127537e-07
binary,CPA,162,0.405,Heavy_squalane,0.4243904795528854,0.25268372834453734,4.958189437613326e-07
binary,CPA,163,0.4075,H2O,0.345511497598635,1.609336476768771,-7.680056407176851e-07
binary,CPA,163,0.4075,Heavy_squalane,0.4256686420169668,0.25344475120535737,4.958189592294597e-07
binary,CPA,164,0.41,H2O,0.3489684283395462,1.625438299074767,-8.115974880274363e-07
binary,CPA,164,0.41,Heavy_squalane,0.4269392835011622,0.2542012960457459,5.01717271652842e-07
binary,CPA,165,0.4125,H2O,0.3524327543805334,1.6415745674882052,-8.537191234310533e-07
binary,CPA,165,0.4125,Heavy_squalane,0.4282025117030487,0.25495342698925555,5.074923356263022e-07
binary,CPA,166,0.415,H2O,0.3559043828289811,1.6577448493303606,-8.946143125392307e-07
binary,CPA,166,0.415,Heavy_squalane,0.429458419555772,0.2557011993686399,5.131600788256986e-07
binary,CPA,167,0.4175,H2O,0.359383222750759,1.6739487210448127,-9.343324503211002e-07
binary,CPA,167,0.4175,Heavy_squalane,0.4307070982296572,0.25644466746706196,5.187231642808029e-07
binary,CPA,168,0.42,H2O,0.3628691849762735,1.6901857672940683,-9.728988839884564e-07
binary,CPA,168,0.42,Heavy_squalane,0.4319486371250891,0.25718388451385576,5.241842518484383e-07
binary,CPA,169,0.4225,H2O,0.3663621820545402,1.7064555807456352,-1.010348512492992e-06
binary,CPA,169,0.4225,Heavy_squalane,0.4331831239194291,0.25791890271246043,5.295459293330408e-07
binary,CPA,170,0.425,H2O,0.3698621282080432,1.722757761861767,-1.046706881543534e-06
binary,CPA,170,0.425,Heavy_squalane,0.4344106446126655,0.25864977326760064,5.348107826881596e-07
binary,CPA,171,0.4275,H2O,0.3733689392885493,1.7390919186936515,-1.082013918208423e-06
binary,CPA,171,0.4275,Heavy_squalane,0.435631283571524,0.2593765464115503,5.399813654768214e-07
binary,CPA,172,0.43,H2O,0.3768825327328712,1.7554576666753627,-1.116307158616887e-06
binary,CPA,172,0.43,Heavy_squalane,0.4368451235716061,0.26009927142922185,5.450598589693537e-07
binary,CPA,173,0.4325,H2O,0.3804028275235076,1.7718546284405294,-1.149602979830003e-06
binary,CPA,173,0.4325,Heavy_squalane,0.4380522458392783,0.26081799668310707,5.500484580533242e-07
binary,CPA,174,0.435,H2O,0.3839297441504316,1.7882824336443508,-1.181939697769221e-06
binary,CPA,174,0.435,Heavy_squalane,0.439252730092051,0.2615327696373192,5.54949672134884e-07
binary,CPA,175,0.4375,H2O,0.387463204568251,1.8047407187640583,-1.213333582067642e-06
binary,CPA,175,0.4375,Heavy_squalane,0.4404466545755645,0.26224363687961416,5.597654334078533e-07
binary,CPA,176,0.44,H2O,0.3910031321629421,1.8212291269439635,-1.243819929578868e-06
binary,CPA,176,0.44,Heavy_squalane,0.4416340961020976,0.2629506441443191,5.644978776636219e-07
binary,CPA,177,0.4425,H2O,0.3945494517135981,1.8377473078172923,-1.273428249066359e-06
binary,CPA,177,0.4425,Heavy_squalane,0.4428151300857446,0.26365383633327666,5.691488637215611e-07
binary,CPA,178,0.445,H2O,0.3981020893604172,1.8542949173570755,-1.302184082719776e-06
binary,CPA,178,0.445,Heavy_squalane,0.4439898305780984,0.26435325753709077,5.737205149456767e-07
binary,CPA,179,0.4475,H2O,0.4016609725679759,1.8708716177050835,-1.330105787666045e-06
binary,CPA,179,0.4475,Heavy_squalane,0.4451582703008716,0.26504895105454956,5.78214602634826e-07
binary,CPA,180,0.45,H2O,0.4052260300951178,1.887477077031573,-1.357216681141302e-06
binary,CPA,180,0.45,Heavy_squalane,0.4463205206792832,0.26574095941250403,5.82633007025787e-07
binary,CPA,181,0.4525,H2O,0.4087971919630068,1.9041109693864828,-1.383539735797979e-06
binary,CPA,181,0.4525,Heavy_squalane,0.4474766518734899,0.266429324384582,5.869776423323346e-07
binary,CPA,182,0.455,H2O,0.4123743894224945,1.920772974547439,-1.409103570952448e-06
binary,CPA,182,0.455,Heavy_squalane,0.4486267328085062,0.2671140870090029,5.91250041353316e-07
binary,CPA,183,0.4575,H2O,0.4159575549271782,1.9374627778942606,-1.433925459795281e-06
binary,CPA,183,0.4575,Heavy_squalane,0.4497708312047359,0.2677952876067564,5.954518783482274e-07
binary,CPA,184,0.46,H2O,0.4195466221036073,1.954180070270188,-1.458026573881774e-06
binary,CPA,184,0.46,Heavy_squalane,0.4509090136064007,0.2684729657985288,5.99584757242859e-07
binary,CPA,185,0.4625,H2O,0.4231415257244529,1.9709245478569095,-1.481426250664699e-06
binary,CPA,185,0.4625,Heavy_squalane,0.4520413454097684,0.26914716052151005,6.03650399097707e-07
binary,CPA,186,0.465,H2O,0.4267422016786162,1.987695912035333,-1.50413957616589e-06
binary,CPA,186,0.465,Heavy_squalane,0.4531678908893161,0.2698179100449718,6.076501056151561e-07
binary,CPA,187,0.4675,H2O,0.4303485869488383,2.0044938692812946,-1.526198126199655e-06
binary,CPA,187,0.4675,Heavy_squalane,0.4542887132251797,0.2704852519866106,6.115854702767056e-07
binary,CPA,188,0.47,H2O,0.4339606195834603,2.0213181310340222,-1.547610039389566e-06
binary,CPA,188,0.47,Heavy_squalane,0.4554038745277309,0.27114922332718133,6.154578537487117e-07
binary,CPA,189,0.4725,H2O,0.4375782386743005,2.0381684135930915,-1.568400771038239e-06
binary,CPA,189,0.4725,Heavy_squalane,0.4565134358630446,0.2718098604256605,6.192688417125073e-07
binary,CPA,190,0.475,H2O,0.4412013843298291,2.0550444379934776,-1.588573883620961e-06
binary,CPA,190,0.475,Heavy_squalane,0.4576174572759403,0.2724671990329653,6.230197024223048e-07
binary,CPA,191,0.4775,H2O,0.4448299976530137,2.0719459299023626,-1.60816174944812e-06
binary,CPA,191,0.4775,Heavy_squalane,0.4587159978135216,0.27312127430596883,6.267115925502721e-07
binary,CPA,192,0.48,H2O,0.4484640207211074,2.0888726195249934,-1.627164633991042e-06
binary,CPA,192,0.48,Heavy_squalane,0.4598091155483909,0.2737721208213226,6.303459474592762e-07
binary,CPA,193,0.4825,H2O,0.4521033965618231,2.105824241493703,-1.645612572812783e-06
binary,CPA,193,0.4825,Heavy_squalane,0.4608968675998972,0.2744197725881073,6.339241270224363e-07
binary,CPA,194,0.485,H2O,0.4557480691305785,2.122800534761924,-1.663508108639728e-06
binary,CPA,194,0.485,Heavy_squalane,0.4619793101548809,0.2750642630601844,6.37447132305206e-07
binary,CPA,195,0.4875,H2O,0.4593979832935946,2.1398012425254618,-1.680874474880887e-06
binary,CPA,195,0.4875,Heavy_squalane,0.4630564984893705,0.2757056251491145,6.409162507316988e-07
binary,CPA,196,0.49,H2O,0.4630530848049858,2.1568261121157866,-1.697727014577041e-06
binary,CPA,196,0.49,Heavy_squalane,0.4641284869877397,0.27634389123556335,6.443325462975265e-07
binary,CPA,197,0.4925,H2O,0.4667133202888892,2.1738748949167914,-1.714068964992386e-06
binary,CPA,197,0.4925,Heavy_squalane,0.4651953291626299,0.27697909318116415,6.476971267585575e-07
binary,CPA,198,0.495,H2O,0.4703786372202697,2.190947346275389,-1.729923869017962e-06
binary,CPA,198,0.495,Heavy_squalane,0.4662570776738014,0.27761126233974126,6.510110933925558e-07
binary,CPA,199,0.4975,H2O,0.4740489839064307,2.2080432254153877,-1.74530574100672e-06
binary,CPA,199,0.4975,Heavy_squalane,0.4673137843465383,0.27824042956826867,6.542755240767856e-07
binary,CPA,200,0.5,H2O,0.4777243094698844,2.225162295357708,-1.760224397847826e-06
binary,CPA,200,0.5,Heavy_squalane,0.4683655001898224,0.27886662523769096,6.57491605229813e-07
binary,CPA,201,0.5025,H2O,0.4814045638275227,2.2423043228233603,-1.774693601771889e-06
binary,CPA,201,0.5025,Heavy_squalane,0.4694122754128542,0.2794898792427596,6.606600540703496e-07
binary,CPA,202,0.505,H2O,0.4850896976789393,2.2594690781790545,-1.788724366659384e-06
binary,CPA,202,0.505,Heavy_squalane,0.4704541594436047,0.2801102210130793,6.637820251552638e-07
binary,CPA,203,0.5075,H2O,0.4887796624859552,2.276656335341831,-1.802324935368259e-06
binary,CPA,203,0.5075,Heavy_squalane,0.4714912009443001,0.28072767952232724,6.668584457789419e-07
binary,CPA,204,0.51,H2O,0.4924744104576975,2.2938658717095604,-1.815505794241481e-06
binary,CPA,204,0.51,Heavy_squalane,0.4725234478279245,0.28134228329807887,6.698902230082193e-07
binary,CPA,205,0.5125,H2O,0.4961738945339967,2.311097468083611,-1.828286027543274e-06
binary,CPA,205,0.5125,Heavy_squalane,0.4735509472737101,0.281954060431031,6.728780882078727e-07
binary,CPA,206,0.515,H2O,0.4998780683729339,2.328350908610847,-1.84067177729478e-06
binary,CPA,206,0.515,Heavy_squalane,0.4745737457432411,0.28256303858459014,6.758230723219602e-07
binary,CPA,207,0.5175,H2O,0.5035868863330117,2.3456259807005813,-1.852672806103336e-06
binary,CPA,207,0.5175,Heavy_squalane,0.4755918889945405,0.2831692450032596,6.787260128768487e-07
binary,CPA,208,0.52,H2O,0.5073003034594488,2.362922474960738,-1.864299452238889e-06
binary,CPA,208,0.52,Heavy_squalane,0.4766054220967803,0.2837727065213982,6.815876806347667e-07
binary,CPA,209,0.5225,H2O,0.511018275471656,2.380240185139521,-1.875559222994098e-06
binary,CPA,209,0.5225,Heavy_squalane,0.4776143894448081,0.28437344957186944,6.844090311822301e-07
binary,CPA,210,0.525,H2O,0.5147407587466715,2.397578908048254,-1.886464694824583e-06
binary,CPA,210,0.525,Heavy_squalane,0.4786188347720833,0.28497150019374373,6.871907418116743e-07
binary,CPA,211,0.5275,H2O,0.5184677103081738,2.4149384435102075,-1.897029615166207e-06
binary,CPA,211,0.5275,Heavy_squalane,0.4796188011646514,0.2855668840406188,6.899335857972459e-07
binary,CPA,212,0.53,H2O,0.5221990878128424,2.4323185942970658,-1.907250853105957e-06
binary,CPA,212,0.53,Heavy_squalane,0.4806143310739454,0.28615962638824155,6.926383153923035e-07
binary,CPA,213,0.5325,H2O,0.5259348495377613,2.449719166070259,-1.917147222493779e-06
binary,CPA,213,0.5325,Heavy_squalane,0.4816054663294269,0.2867497521420347,6.953056786196069e-07
binary,CPA,214,0.535,H2O,0.5296749543680708,2.467139967323444,-1.926716595453783e-06
binary,CPA,214,0.535,Heavy_squalane,0.4825922481508725,0.2873372858444122,6.97936394548755e-07
binary,CPA,215,0.5375,H2O,0.5334193617848079,2.484580809325868,-1.935982680025911e-06
binary,CPA,215,0.5375,Heavy_squalane,0.4835747171603134,0.28792225168188823,7.005311273837676e-07
binary,CPA,216,0.54,H2O,0.537168031853667,2.5020415060700163,-1.944936283948045e-06
binary,CPA,216,0.54,Heavy_squalane,0.4845529133938312,0.28850467349210007,7.030905566645858e-07
binary,CPA,217,0.5425,H2O,0.5409209252146517,2.5195218742234142,-1.953597110391596e-06
binary,CPA,217,0.5425,Heavy_squalane,0.4855268763132181,0.289084574770751,7.05615527849949e-07
binary,CPA,218,0.545,H2O,0.544678003066404,2.537021733055634,-1.961974593441205e-06
binary,CPA,218,0.545,Heavy_squalane,0.4864966448159079,0.2896619786775232,7.081063484515115e-07
binary,CPA,219,0.5475,H2O,0.5484392271629146,2.5545409044229723,-1.970061594795734e-06
binary,CPA,219,0.5475,Heavy_squalane,0.4874622572477734,0.2902369080436972,7.105639460280718e-07
binary,CPA,220,0.55,H2O,0.5522045597963245,2.572079212688342,-1.977884141924934e-06
binary,CPA,220,0.55,Heavy_squalane,0.4884237514120141,0.2908093853774437,7.129888595843652e-07
binary,CPA,221,0.5525,H2O,0.5559739637890033,2.589636484684375,-1.985435157582239e-06
binary,CPA,221,0.5525,Heavy_squalane,0.489381164580116,0.29137943287034934,7.153815981143162e-07
binary,CPA,222,0.555,H2O,0.5597474024848156,2.607212549672741,-1.992726976808964e-06
binary,CPA,222,0.555,Heavy_squalane,0.4903345335023003,0.2919470724036375,7.177428411578656e-07
binary,CPA,223,0.5575,H2O,0.5635248397371836,2.6248072392885495,-1.999759710251734e-06
binary,CPA,223,0.5575,Heavy_squalane,0.4912838944168658,0.29251232555373113,7.20073137899627e-07
binary,CPA,224,0.56,H2O,0.5673062399002041,2.6424203874989676,-2.006550190097086e-06
binary,CPA,224,0.56,Heavy_squalane,0.4922292830600198,0.29307521359810573,7.223730039438358e-07
binary,CPA,225,0.5625,H2O,0.5710915678196525,2.6600518305613234,-2.013099251104802e-06
binary,CPA,225,0.5625,Heavy_squalane,0.4931707346754057,0.2936357575209626,7.246429913836423e-07
binary,CPA,226,0.565,H2O,0.5748807888238758,2.677701406980684,-2.019413355091439e-06
binary,CPA,226,0.565,Heavy_squalane,0.4941082840233292,0.2941939780187219,7.268836995098153e-07
binary,CPA,227,0.5675,H2O,0.5786738687137406,2.695368957463038,-2.025496085028129e-06
binary,CPA,227,0.5675,Heavy_squalane,0.4950419653894901,0.29474989550522135,7.290956040003134e-07
binary,CPA,228,0.57,H2O,0.5824707737548244,2.7130543248789194,-2.031353735183249e-06
binary,CPA,228,0.57,Heavy_squalane,0.4959718125940111,0.2953035301170926,7.312792204593719e-07
binary,CPA,229,0.5725,H2O,0.5862714706694462,2.7307573542262924,-2.036993494603763e-06
binary,CPA,229,0.5725,Heavy_squalane,0.4968978590001737,0.29585490171896206,7.334351695951663e-07
binary,CPA,230,0.575,H2O,0.590075926625277,2.7484778925774966,-2.042423877490926e-06
binary,CPA,230,0.575,Heavy_squalane,0.4978201375220788,0.2964040299080124,7.355637529700712e-07
binary,CPA,231,0.5775,H2O,0.5938841092318505,2.7662157890629984,-2.047643174374388e-06
binary,CPA,231,0.5775,Heavy_squalane,0.4987386806339837,0.2969509340195416,7.376656279133832e-07
binary,CPA,232,0.58,H2O,0.5976959865271151,2.7839708948087476,-2.052663756595156e-06
binary,CPA,232,0.58,Heavy_squalane,0.4996535203770004,0.29749563313095134,7.39741023670678e-07
binary,CPA,233,0.5825,H2O,0.6015115269759919,2.8017430629294657,-2.057484729792109e-06
binary,CPA,233,0.5825,Heavy_squalane,0.500564688368451,0.2980381460673172,7.417906497927068e-07
binary,CPA,234,0.585,H2O,0.6053306994564239,2.8195321484636633,-2.062109332978728e-06
binary,CPA,234,0.585,Heavy_squalane,0.501472215808006,0.2985784914050433,7.438147993806465e-07
binary,CPA,235,0.5875,H2O,0.6091534732558356,2.8373380083571473,-2.066548636884541e-06
binary,CPA,235,0.5875,Heavy_squalane,0.5023761334860884,0.2991166874768662,7.458139009148372e-07
binary,CPA,236,0.59,H2O,0.6129798180632074,2.855160501426109,-2.07080609921556e-06
binary,CPA,236,0.59,Heavy_squalane,0.5032764717910252,0.299652752376113,7.477884348326614e-07
binary,CPA,237,0.5925,H2O,0.6168097039608769,2.872999488318932,-2.074891638530221e-06
binary,CPA,237,0.5925,Heavy_squalane,0.5041732607159252,0.3001867039607964,7.497387726335806e-07
binary,CPA,238,0.595,H2O,0.620643101419353,2.8908548314920406,-2.07879784601616e-06
binary,CPA,238,0.595,Heavy_squalane,0.5050665298660663,0.30071855985801305,7.516654299218302e-07
binary,CPA,239,0.5975,H2O,0.624479981288486,2.9087263951687685,-2.082536160496576e-06
binary,CPA,239,0.5975,Heavy_squalane,0.5059563084652358,0.3012483374677186,7.535687784612844e-07
binary,CPA,240,0.6,H2O,0.6283203147916467,2.926614045312247,-2.086106487506837e-06
binary,CPA,240,0.6,Heavy_squalane,0.506842625362582,0.3017760539668073,7.554491688628233e-07
binary,CPA,241,0.6025,H2O,0.6321640735187182,2.944517649592763,-2.089517947556738e-06
binary,CPA,241,0.6025,Heavy_squalane,0.5077255090390084,0.3023017263129188,7.573068539047282e-07
binary,CPA,242,0.605,H2O,0.6360112294229545,2.962437077373126,-2.092764731562373e-06
binary,CPA,242,0.605,Heavy_squalane,0.5086049876142741,0.3028253712486662,7.591424274573133e-07
binary,CPA,243,0.6075,H2O,0.6398617548098543,2.980372199656844,-2.095856250873451e-06
binary,CPA,243,0.6075,Heavy_squalane,0.5094810888520914,0.3033470053046709,7.609561621297922e-07
binary,CPA,244,0.61,H2O,0.6437156223341133,2.9983228890739277,-2.098807169800113e-06
binary,CPA,244,0.61,Heavy_squalane,0.5103538401669019,0.3038666448035971,7.627484050956833e-07
binary,CPA,245,0.6125,H2O,0.6475728049927701,3.016289019848966,-2.101609084757348e-06
binary,CPA,245,0.6125,Heavy_squalane,0.5112232686296223,0.30438430586357307,7.645194708735701e-07
binary,CPA,246,0.615,H2O,0.651433276120504,3.0342704677792223,-2.104264084419253e-06
binary,CPA,246,0.615,Heavy_squalane,0.5120894009737166,0.3049000044018063,7.662697789537701e-07
binary,CPA,247,0.6175,H2O,0.6552970093819199,3.052267110198702,-2.106784745459091e-06
binary,CPA,247,0.6175,Heavy_squalane,0.5129522636004371,0.3054137561377044,7.679995851553079e-07
binary,CPA,248,0.62,H2O,0.6591639787685508,3.0702788259641856,-2.10917106724494e-06
binary,CPA,248,0.62,Heavy_squalane,0.5138118825849715,0.30592557659653447,7.6970932575869e-07
binary,CPA,249,0.6225,H2O,0.6630341585910874,3.088305495419041,-2.111424812189302e-06
binary,CPA,249,0.6225,Heavy_squalane,0.5146682836813787,0.30643548111236274,7.713993029873222e-07
binary,CPA,250,0.625,H2O,0.6669075234745827,3.1063470003708833,-2.113541558003951e-06
binary,CPA,250,0.625,Heavy_squalane,0.5155214923280491,0.3069434848313048,7.730697594396074e-07
binary,CPA,251,0.6275,H2O,0.6707840483549236,3.1244032240751416,-2.115529401781972e-06
binary,CPA,251,0.6275,Heavy_squalane,0.5163715336533011,0.3074496027148584,7.747211019140666e-07
binary,CPA,252,0.63,H2O,0.674663708471313,3.142474051200042,-2.117395724880259e-06
binary,CPA,252,0.63,Heavy_squalane,0.5172184324799693,0.307953849542635,7.763535826601565e-07
binary,CPA,253,0.6325,H2O,0.6785464793626141,3.1605593678095802,-2.11914571108823e-06
binary,CPA,253,0.6325,Heavy_squalane,0.5180622133307072,0.30845623991551707,7.779674686022234e-07
binary,CPA,254,0.635,H2O,0.682432336862291,3.178659061339953,-2.120775054135225e-06
binary,CPA,254,0.635,Heavy_squalane,0.5189029004328597,0.3089567882585592,7.79563034861399e-07
binary,CPA,255,0.6375,H2O,0.6863212570945924,3.196773020581787,-2.12228884743821e-06
binary,CPA,255,0.6375,Heavy_squalane,0.5197405177234773,0.3094555088239736,7.811406764698515e-07
binary,CPA,256,0.64,H2O,0.6902132164666452,3.214901135643309,-2.123689116065559e-06
binary,CPA,256,0.64,Heavy_squalane,0.5205750888533307,0.3099524156935204,7.827004995891704e-07
binary,CPA,257,0.6425,H2O,0.6941081916688636,3.2330432979522503,-2.124984723304999e-06
binary,CPA,257,0.6425,Heavy_squalane,0.5214066371925953,0.310447522781892,7.842429691886114e-07
binary,CPA,258,0.645,H2O,0.6980061596650081,3.251199400209547,-2.126173692053732e-06
binary,CPA,258,0.645,Heavy_squalane,0.5222351858342066,0.3109408438387115,7.857682086165722e-07
binary,CPA,259,0.6475,H2O,0.701907097691481,3.2693693363860556,-2.127253899168336e-06
binary,CPA,259,0.6475,Heavy_squalane,0.523060757599075,0.3114323924516368,7.872764758073763e-07
binary,CPA,260,0.65,H2O,0.7058109832533669,3.287553001704112,-2.128235245803557e-06
binary,CPA,260,0.65,Heavy_squalane,0.5238833750404973,0.31192218204898786,7.887681987125394e-07
binary,CPA,261,0.6525,H2O,0.7097177941162768,3.30575029259954,-2.129114850254679e-06
binary,CPA,261,0.6525,Heavy_squalane,0.524703060447579,0.312410225901784,7.902434979041287e-07
binary,CPA,262,0.655,H2O,0.7136275083056889,3.3239611067185844,-2.129907168533955e-06
binary,CPA,262,0.655,Heavy_squalane,0.5255198358501335,0.31289653712666127,7.917026175670216e-07
binary,CPA,263,0.6575,H2O,0.7175401041029797,3.342185342899422,-2.130597968746756e-06
binary,CPA,263,0.6575,Heavy_squalane,0.5263337230227843,0.31338112868831425,7.931459317125982e-07
binary,CPA,264,0.66,H2O,0.7214555600381068,3.360422901138079,-2.131197218932043e-06
binary,CPA,264,0.66,Heavy_squalane,0.5271447434882723,0.313864013401466,7.945735400243439e-07
binary,CPA,265,0.6625,H2O,0.725373854888932,3.3786736825852812,-2.131704489675928e-06
binary,CPA,265,0.6625,Heavy_squalane,0.5279529185220495,0.3143452039336027,7.959856675172351e-07
binary,CPA,266,0.665,H2O,0.729294967677177,3.3969375895276133,-2.132121394287131e-06
binary,CPA,266,0.665,Heavy_squalane,0.5287582691560794,0.31482471280723645,7.973826339981041e-07
binary,CPA,267,0.6675,H2O,0.7332188776628162,3.4152145253614017,-2.132458218548727e-06
binary,CPA,267,0.6675,Heavy_squalane,0.5295608161822265,0.31530255240192373,7.987646294472805e-07
binary,CPA,268,0.67,H2O,0.7371455643414797,3.4335043945806194,-2.132707479009453e-06
binary,CPA,268,0.67,Heavy_squalane,0.5303605801561754,0.31577873495659825,8.001318496621676e-07
binary,CPA,269,0.6725,H2O,0.7410750074411905,3.451807102761688,-2.132881176357919e-06
binary,CPA,269,0.6725,Heavy_squalane,0.5311575814011283,0.31625327257177316,8.014845347292502e-07
binary,CPA,270,0.675,H2O,0.7450071869184384,3.4701225565451908,-2.132972599410095e-06
binary,CPA,270,0.675,Heavy_squalane,0.531951840011281,0.31672617721160995,8.028229318741489e-07
binary,CPA,271,0.6775,H2O,0.7489420829544912,3.4884506636186896,-2.132987381446326e-06
binary,CPA,271,0.6775,Heavy_squalane,0.5327433758552665,0.3171974607059695,8.041472526268063e-07
binary,CPA,272,0.68,H2O,0.7528796759510135,3.5067913326963187,-2.132924639962878e-06
binary,CPA,272,0.68,Heavy_squalane,0.533532208579381,0.3176671347523322,8.054575768397759e-07
binary,CPA,273,0.6825,H2O,0.756819946529661,3.525144473516896,-2.132787513914655e-06
binary,CPA,273,0.6825,Heavy_squalane,0.5343183576115261,0.3181352109181457,8.067541940446665e-07
binary,CPA,274,0.685,H2O,0.7607628755262931,3.5435099968169643,-2.132577670717172e-06
binary,CPA,274,0.685,Heavy_squalane,0.5351018421639996,0.3186017006424862,8.080373018897684e-07
binary,CPA,275,0.6875,H2O,0.764708443989168,3.5618878143223873,-2.132300294149474e-06
binary,CPA,275,0.6875,Heavy_squalane,0.5358826812370032,0.31906661523814706,8.09307180784462e-07
binary,CPA,276,0.69,H2O,0.7686566331735865,3.5802778387233976,-2.131952415560269e-06
binary,CPA,276,0.69,Heavy_squalane,0.5366608936213763,0.3195299658932665,8.105639302800263e-07
binary,CPA,277,0.6925,H2O,0.7726074245414718,3.5986799836726435,-2.131533484005511e-06
binary,CPA,277,0.6925,Heavy_squalane,0.5374364979022329,0.31999176367349313,8.118077891408843e-07
binary,CPA,278,0.695,H2O,0.7765607997554868,3.617094163757784,-2.131052265054963e-06
binary,CPA,278,0.695,Heavy_squalane,0.5382095124614543,0.3204520195234699,8.130387972933126e-07
binary,CPA,279,0.6975,H2O,0.7805167406800068,3.635520294506023,-2.130506275283023e-06
binary,CPA,279,0.6975,Heavy_squalane,0.5389799554814562,0.3209107442690773,8.142572589438099e-07
binary,CPA,280,0.7,H2O,0.7844752293746876,3.65395829235415,-2.129895229073985e-06
binary,CPA,280,0.7,Heavy_squalane,0.5397478449474428,0.32136794861877527,8.154633414654435e-07
binary,CPA,281,0.7025,H2O,0.7884362480920422,3.6724080746372496,-2.129226345348995e-06
binary,CPA,281,0.7025,Heavy_squalane,0.5405131986503782,0.3218236431653725,8.166571183648685e-07
binary,CPA,282,0.705,H2O,0.7923997792780954,3.6908695595917553,-2.128500244077259e-06
binary,CPA,282,0.705,Heavy_squalane,0.5412760341904889,0.3222778383881116,8.178389768740861e-07
binary,CPA,283,0.7075,H2O,0.7963658055636275,3.709342666314661,-2.127719404427109e-06
binary,CPA,283,0.7075,Heavy_squalane,0.5420363689788884,0.3227305446536368,8.190089265119436e-07
binary,CPA,284,0.71,H2O,0.8003343097652212,3.7278273147683985,-2.126880076646663e-06
binary,CPA,284,0.71,Heavy_squalane,0.5427942202410304,0.3231817722180497,8.201670391986218e-07
